iteration,batch_directions,batch_sources,batch_points,batch_support_values,batch_size_applied,best_gap,ci_lower,ci_upper,mean_gap,max_gap,wall_time_seconds,implied_threshold_for_tolerance
122,"[[-0.19542272 -0.02077287 -0.55659275  0.09021347  0.41612078  0.2522391
  -0.10943862 -0.20679904  0.08737396  0.46073334  0.17399629  0.31619434
  -0.04192577]
 [ 0.24351227  0.16782838 -0.2281959   0.13833042 -0.66280893  0.16172112
  -0.47829981  0.01813167  0.04239818  0.30997426  0.20412085  0.08104847
  -0.02533871]
 [-0.05752259 -0.71034564  0.11682498 -0.26975364 -0.21727902  0.03588133
  -0.43020844 -0.23118016  0.05203298 -0.30199165 -0.04793187  0.14952494
  -0.01011693]
 [ 0.26278929  0.10998404  0.31759868  0.53529388  0.23764486  0.27212969
   0.39776207 -0.0624162   0.26977035 -0.13817457 -0.18390655 -0.33531667
  -0.02587677]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.07948684 0.13387358 0.18874621 0.17156238 0.29750888 0.43153064
  0.09008569 0.15134488 0.21527037 0.05110207 0.0872984  0.23499963
  1.00000049]
 [0.08829354 0.15024909 0.20787011 0.15572442 0.26002153 0.42073214
  0.09118567 0.15850938 0.22932696 0.05422298 0.09272723 0.13280634
  0.44844027]
 [0.08178494 0.13760917 0.20956605 0.16188891 0.27542864 0.38663324
  0.09129341 0.15796555 0.22898926 0.04996169 0.08675391 0.27274418
  1.00000028]
 [0.08613098 0.14703885 0.35304436 0.17107713 0.29161416 0.4139814
  0.09195499 0.15608031 0.22953738 0.04370075 0.07460569 0.10552981
  1.00000003]]",[ 0.1735225  -0.07936124 -0.22007395  0.43220159],4,0.0325005361845874,0.8021887833482512,0.8358872927568046,0.016859282913803085,0.02816475535881579,19.51954913499503,0.02330976907409854
123,"[[-0.39093722  0.01544006 -0.10793602 -0.03280103 -0.32041678  0.1960291
   0.73818525 -0.12211952  0.01365388 -0.15420109 -0.25390629  0.20938474
  -0.03168377]
 [-0.57997085  0.41723011 -0.10525411  0.11791983 -0.25168287 -0.0176712
  -0.38921282 -0.41174277  0.06853629  0.0612307   0.24806656  0.0993799
  -0.00585375]
 [ 0.19879032  0.41523452 -0.26258256  0.10244852  0.3865794  -0.19279011
   0.02625971  0.07885818 -0.10229382 -0.40939046  0.57728792  0.04082262
   0.04588189]
 [-0.14446195  0.11079457 -0.29456547 -0.12542361  0.40729346  0.1670223
   0.39514751 -0.56888618  0.15719722 -0.29420525 -0.12219611 -0.25243603
  -0.0295707 ]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.0826292  0.14213752 0.20082793 0.16284326 0.27610808 0.41590822
  0.09461563 0.1611416  0.22744713 0.04768515 0.08230497 0.26617556
  1.0000005 ]
 [0.08459611 0.1474312  0.20766644 0.16092235 0.26776568 0.37698822
  0.08625377 0.14445734 0.21668961 0.0570044  0.10385429 0.22053498
  1.00000001]
 [0.09194042 0.15484731 0.20992967 0.16888777 0.28557803 0.39355594
  0.08848133 0.14645585 0.20651066 0.05095005 0.10444902 0.16479828
  1.00000004]
 [0.08036095 0.13611523 0.19164322 0.17648944 0.30804905 0.47242326
  0.09106215 0.15238283 0.2264918  0.04331152 0.07438287 0.10587947
  0.62761626]]",[-0.01499643 -0.09736927  0.16407419  0.04703565],4,0.033848422070213664,0.8182537669824286,0.850777497866194,0.01675426660824229,0.030836354627683624,19.38703548599733,0.022897497206204542
124,"[[ 0.21231202 -0.28414096 -0.15756237  0.11938087  0.21959003 -0.61616902
  -0.15857953 -0.23702216 -0.39743832  0.38371072 -0.0131532  -0.1429858
  -0.00947247]
 [-0.43957661 -0.43877008 -0.35724836 -0.10053622  0.3724795  -0.16383295
   0.40931803  0.15325839 -0.11807157 -0.01089198 -0.29113655  0.14330951
  -0.02345355]
 [-0.2002601  -0.31037683  0.14400134  0.23092645 -0.19063854 -0.42732954
  -0.69673313 -0.04341528  0.19130283  0.17701826 -0.09761045 -0.06985417
  -0.02972429]
 [-0.24414539 -0.13411857  0.01977282  0.01856941 -0.34199269 -0.58465654
  -0.14590524  0.07388802  0.46935248  0.25729266 -0.12721988  0.35853101
  -0.07013383]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.08879007 0.15120519 0.21727813 0.16274734 0.26479102 0.35951806
  0.08754282 0.14528528 0.20526096 0.05813427 0.09789776 0.14506366
  1.00000006]
 [0.07629545 0.12687955 0.17912269 0.17103634 0.28945957 0.40257915
  0.09968342 0.17287593 0.24334305 0.04683991 0.08067422 0.15086015
  0.66355278]
 [0.08542096 0.14674593 0.23882335 0.15766224 0.26213141 0.36516267
  0.09157145 0.1624611  0.2719305  0.05051176 0.08556745 0.11993143
  0.4221738 ]
 [0.0855827  0.14665429 0.20801835 0.15733106 0.26281404 0.36712644
  0.09404293 0.16529468 0.38614519 0.05018368 0.08525132 0.12772652
  1.        ]]",[-0.34138909 -0.10790861 -0.23704121 -0.18059592],4,0.030731610532707454,0.8307262162999411,0.8622703584058851,0.016588224848469453,0.028261350892208784,19.726239433002775,0.02263727263587645
125,"[[ 7.55899615e-02  2.84554529e-01 -1.21121530e-01  7.28610045e-01
  -2.46218437e-01 -1.87744137e-02 -3.67350669e-01  1.98500044e-01
  -3.31314172e-04 -3.59617574e-01  4.65337139e-02 -2.98214647e-02
  -8.21345611e-03]
 [ 5.90323195e-02  6.00802184e-03 -5.89161921e-01  1.63872495e-01
   2.09081876e-01  1.17084680e-01  6.09979135e-01 -2.99060832e-04
   6.53011737e-02 -1.65950518e-01  5.23524596e-03 -3.61505673e-01
   1.74633501e-01]
 [-1.81447634e-01 -1.98349235e-01 -4.87587345e-01  3.07189270e-01
  -3.42100439e-01 -4.13583396e-02  1.50679974e-02 -1.66591429e-01
  -8.43666151e-02  5.00436096e-01  4.21438135e-01 -1.14897263e-02
   1.16655781e-01]
 [-9.16673499e-02 -4.74260169e-01  1.86849455e-01  3.99745939e-01
  -5.27620844e-01 -8.57505389e-02  9.31060134e-02  3.24932741e-02
   1.62398872e-01 -7.47010086e-02 -3.21735966e-01 -3.74984019e-01
  -2.05601724e-02]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.09262555 0.15800903 0.21491628 0.1809558  0.28767315 0.39457163
  0.08919136 0.1601718  0.23945422 0.04212923 0.07393958 0.10681695
  0.99999984]
 [0.07866797 0.12882832 0.17651963 0.17684875 0.30653175 0.46260821
  0.10068078 0.1688869  0.24048993 0.04346182 0.07355255 0.1039095
  1.00000069]
 [0.07914683 0.13057321 0.18192781 0.16333197 0.27408455 0.38606089
  0.09183678 0.15498692 0.21955137 0.06294726 0.1115563  0.1621592
  1.0000003 ]
 [0.08438353 0.14486321 0.33493077 0.16128253 0.26834639 0.37618984
  0.09930268 0.17512084 0.25417442 0.04402925 0.07384578 0.10335876
  1.00000005]]",[ 0.05538233  0.25596376 -0.03817394 -0.15338039],4,0.03347273463619044,0.8146218951921107,0.8474194880452741,0.016659436137599185,0.029469037506029833,20.259747742005857,0.02288771815448616
126,"[[-0.66707862  0.23428392 -0.02509213  0.05110834 -0.07866891 -0.17896464
   0.05707464 -0.13568278 -0.52304037 -0.37604968  0.14804209 -0.00394899
  -0.00862346]
 [ 0.14975664  0.03718965  0.01478904  0.54344703 -0.09979405  0.29820235
   0.60804281  0.10327585  0.29130701  0.11548204 -0.27827901  0.15684396
  -0.03370346]
 [-0.40156741  0.02955291 -0.18409117  0.34526817  0.15727143 -0.52829284
   0.1995006   0.31133177 -0.3616347  -0.11971099  0.28618665 -0.00535309
   0.13104635]
 [ 0.49741422 -0.32682613 -0.01311341  0.15781482  0.1929618  -0.01247305
  -0.13571009  0.19072232  0.12883655  0.45226938 -0.54354956  0.10906201
   0.00413956]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.08446109 0.15165413 0.2221316  0.16467081 0.27545826 0.38314347
  0.08734173 0.14031801 0.19017693 0.05043683 0.09317969 0.15274141
  1.00000018]
 [0.08361462 0.14301071 0.20226118 0.16576701 0.28015341 0.5403329
  0.09872056 0.17133312 0.25205746 0.04586421 0.07787684 0.11060864
  0.9999999 ]
 [0.08161    0.1395314  0.19874996 0.16266776 0.2620117  0.35385465
  0.09950214 0.16780972 0.23072147 0.05412233 0.10014967 0.16199511
  1.00000022]
 [0.08231563 0.1374504  0.19538536 0.1702426  0.28781378 0.39953883
  0.0948116  0.16823363 0.37348197 0.04538511 0.07654334 0.11752871
  1.00000001]]",[-0.23613172  0.36250494 -0.01378439  0.13409663],4,0.030815924505754183,0.8198110814513675,0.852215847000584,0.016644024194699077,0.02971824946634094,19.986388619996433,0.02272134900488962
127,"[[ 0.4077031   0.53902487 -0.06363314 -0.14232169 -0.03086865  0.14496017
  -0.41350774 -0.40950809  0.07162497 -0.04824634 -0.25623709 -0.28930633
   0.03821574]
 [ 0.33326322  0.29591533 -0.2259194  -0.60369743 -0.24132545  0.08994098
  -0.35398379 -0.37205116  0.04611807  0.15412935 -0.17043808 -0.00204035
   0.02982641]
 [-0.0970748  -0.34442458 -0.41379496  0.08537195 -0.22932578 -0.3929766
   0.60715654 -0.10416418 -0.06245035 -0.11948941  0.18240375  0.23406333
  -0.02624594]
 [-0.05581034 -0.01611182  0.07608709  0.28526926  0.18783866 -0.25591246
  -0.08981344  0.0643214  -0.34300363  0.44829438 -0.35436793 -0.59336617
  -0.01414841]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.10149745 0.16966171 0.23001417 0.16477265 0.28241805 0.46645931
  0.08706144 0.14504032 0.21512554 0.04302852 0.07220085 0.10149826
  1.        ]
 [0.09992666 0.16779868 0.22605349 0.15098348 0.2572122  0.43509525
  0.08862072 0.1483191  0.22062722 0.05071168 0.08562636 0.11968258
  1.00000003]
 [0.08194996 0.13869658 0.19635191 0.15840189 0.26415238 0.36896123
  0.09738466 0.16659286 0.23673598 0.05230107 0.09295434 0.24983095
  1.00000016]
 [0.087655   0.15135672 0.29436939 0.1736355  0.29104081 0.40035412
  0.08785995 0.14657238 0.20637684 0.0432147  0.07132841 0.0975346
  0.91690426]]",[ 0.06193336 -0.1357744  -0.25909563 -0.12918833],4,0.03385572615202355,0.8343702341142296,0.8656162231188761,0.016397816143443752,0.02950628523157872,19.024321493998286,0.022541962769071833
128,"[[ 0.11017862  0.29853432 -0.38294952 -0.39641805 -0.39743959  0.06904767
   0.39682442  0.36409913 -0.24220184  0.21680436  0.18561611  0.02267286
   0.03928681]
 [-0.07751664  0.17140447 -0.05793693  0.4003768   0.37029408  0.04481226
  -0.1652314  -0.39471221 -0.46555936  0.35903285 -0.3041118  -0.19737395
  -0.04047045]
 [ 0.02300911  0.43091038 -0.30735099 -0.04128756  0.00449441 -0.11656168
  -0.46291204  0.38919689  0.07869862 -0.00674018 -0.57277261  0.0621663
   0.00877033]
 [-0.09329244  0.20760354 -0.12887366  0.17790655  0.11508591 -0.65775681
   0.04369027  0.188583   -0.40588844 -0.04373449  0.25070943 -0.43244656
  -0.00731969]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.08631668 0.14431563 0.19740923 0.15026744 0.25438982 0.40544999
  0.10753814 0.17997205 0.24410744 0.05413187 0.09448068 0.13400865
  1.00000038]
 [0.08404527 0.1444595  0.20472318 0.17815851 0.30665423 0.43246273
  0.0868116  0.14428426 0.20340797 0.04586693 0.07739738 0.10986988
  0.46183477]
 [0.09142042 0.15601481 0.21032215 0.15838572 0.26513676 0.3717575
  0.09772994 0.18084321 0.30597306 0.04240237 0.07108408 0.11472705
  1.00000002]
 [0.09658574 0.16563986 0.24640933 0.15743897 0.25396186 0.34462025
  0.09376267 0.15709753 0.2197187  0.0496171  0.08360475 0.11662495
  1.00000018]]",[-0.03500578 -0.0027916  -0.01986665 -0.2702405 ],4,0.03064054243630144,0.8317670677126562,0.8632266162623736,0.01643313392707026,0.028343917714483507,20.069572375999996,0.022604332217792955
129,"[[-0.0687506   0.0786061   0.02562206 -0.73431609  0.10720161  0.06575052
   0.50002882 -0.36138148  0.02526157 -0.10414722 -0.20318718 -0.00176206
  -0.00204802]
 [-0.24837983 -0.02924643 -0.05058657 -0.48470337  0.12081353 -0.32227306
   0.23136062 -0.57050124 -0.15128771 -0.2938382   0.1289938  -0.27649595
  -0.01349969]
 [-0.24607548 -0.29632784 -0.61405187 -0.24839658 -0.35651845 -0.11306186
  -0.08050631  0.03009844 -0.18252986 -0.28288151  0.1548783  -0.3580651
   0.00797151]
 [ 0.59750149 -0.3811563  -0.05421436 -0.40404662  0.0013059  -0.20679266
  -0.24072439 -0.35361238 -0.18476272 -0.00893089  0.23546064  0.07326778
   0.10362056]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.09128067 0.15483915 0.2153425  0.15311454 0.2764376  0.49636884
  0.09427371 0.15531804 0.22450286 0.04554573 0.07708959 0.1092656
  1.00000003]
 [0.08900714 0.15337014 0.23189758 0.15569271 0.26338427 0.36777673
  0.09024368 0.14839438 0.21160685 0.04959293 0.08494199 0.11868246
  0.52132118]
 [0.0783595  0.12828153 0.17640323 0.15917685 0.26800422 0.40053412
  0.09682892 0.17025804 0.24181694 0.04983057 0.08510335 0.11812005
  1.00000013]
 [0.09107568 0.15116233 0.21211211 0.15372384 0.259983   0.3641527
  0.08735906 0.14515992 0.20523304 0.05800168 0.10700167 0.18109368
  1.00000016]]",[-0.06471601 -0.339755   -0.42803734 -0.12048797],4,0.03403706324353508,0.8359328554135416,0.8670492658347244,0.016463258523747033,0.027586853319096105,20.08703076600068,0.022810598194056425
130,"[[-0.43018998  0.03031863  0.00906194  0.13568158  0.0233099   0.06106371
   0.28340512  0.32706828 -0.10436383  0.55019428  0.11310902 -0.52553829
   0.03703792]
 [ 0.28866207  0.21860515  0.45525323  0.06067673 -0.05008165  0.40357789
  -0.2098074  -0.42611419  0.34492107 -0.048531   -0.36093264 -0.10804603
  -0.06083564]
 [-0.50694457  0.38994728  0.03502518 -0.05855784  0.398105   -0.1817801
   0.24566234  0.17432872 -0.37235254  0.1033057   0.26306902 -0.29228214
   0.00823504]
 [ 0.27075897 -0.28494784  0.14084711  0.10303628  0.09072869 -0.05570541
  -0.24483359 -0.4020494  -0.15454461  0.54900759  0.42334009 -0.27696084
  -0.03000722]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.07753418 0.13346168 0.19242677 0.17133993 0.28915913 0.44426157
  0.1091654  0.18461756 0.2511221  0.04563386 0.07421644 0.10025393
  1.00000004]
 [0.08843721 0.15068117 0.37632274 0.16450385 0.28042339 0.40244148
  0.09131209 0.15533644 0.22689938 0.04558731 0.07719829 0.10914299
  1.00000018]
 [0.08506809 0.16097776 0.25856494 0.17414242 0.29480302 0.40464243
  0.09002638 0.14502193 0.19807706 0.04699136 0.07914579 0.10981448
  1.        ]
 [0.08613992 0.14724938 0.25267459 0.16453472 0.28075409 0.39474453
  0.08742019 0.14541621 0.20732656 0.05289821 0.08991113 0.12305598
  0.33215748]]",[ 0.11251711  0.27835373  0.03777012 -0.05146407],4,0.03343434782352098,0.8432324669367515,0.8737294203606539,0.016443159738675658,0.029440468550626264,20.466096686002857,0.02241058471363333
131,"[[-0.08068014  0.23753928  0.14798449  0.42437283  0.2484657  -0.12724396
   0.28458842  0.21428246  0.09790638 -0.39205731  0.59368695  0.11915396
   0.01684844]
 [ 0.20557776 -0.2016953   0.11709775  0.12771485  0.65625979 -0.39634993
  -0.08292632 -0.22572003  0.1287767   0.30079164  0.33460313  0.12166436
   0.08727441]
 [-0.34514594  0.16183029 -0.05026349  0.55729344 -0.16425481  0.16786451
   0.48166283 -0.11982659  0.01398331  0.38546721  0.253614    0.05114734
   0.15604678]
 [ 0.25425663  0.18630178  0.21656549 -0.23926039 -0.32427025 -0.34313235
   0.01005434  0.40468829 -0.31952228 -0.50196759 -0.21004404  0.10330523
  -0.02963016]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.08448232 0.14557964 0.33087978 0.16599448 0.27840479 0.38546377
  0.09867054 0.16781434 0.23847827 0.04933296 0.09026323 0.13097349
  1.00000008]
 [0.08329924 0.14252563 0.24296235 0.16917682 0.28527132 0.38754757
  0.08829341 0.14823553 0.26348194 0.05672636 0.09989643 0.15118085
  1.00000018]
 [0.08177467 0.14184429 0.20110099 0.1676874  0.28243815 0.54621301
  0.09175901 0.15451089 0.21862373 0.05275903 0.09091281 0.12724042
  1.00000005]
 [0.09511543 0.16260715 0.34818014 0.15272514 0.25606598 0.35901184
  0.0929892  0.15835085 0.22232479 0.04847778 0.08323674 0.11898524
  1.00000001]]",[ 0.32138948  0.22134708  0.35805943 -0.17805876],4,0.03024543355693521,0.8401025504423347,0.870868008413205,0.016411332162281123,0.02786543848266071,19.508952406999015,0.02259760548379992
132,"[[-0.29969742  0.08288078  0.0956015   0.27867863 -0.41083427  0.13557496
   0.05748969  0.57885154  0.02800926 -0.29267838 -0.40656185  0.11708772
   0.15976245]
 [ 0.47039881  0.19786895  0.21941556  0.36746757  0.13823366  0.27055731
  -0.39680295 -0.3976404   0.2825059  -0.13743592 -0.14172475  0.13409351
   0.10840559]
 [-0.13467718 -0.07235076  0.00102403  0.48772184 -0.20121547 -0.34144723
  -0.4704061   0.24633033 -0.09458025  0.1205133  -0.36591879 -0.3733977
   0.05411186]
 [-0.30700522 -0.24519706 -0.27034111  0.53255504  0.44622906 -0.16209334
   0.09727462  0.25911374  0.00234017  0.17280094  0.2479001  -0.30861196
  -0.01920069]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.08398414 0.1455004  0.20728427 0.16115364 0.26848295 0.45900801
  0.10731936 0.18682181 0.25953952 0.0422623  0.07353578 0.11324713
  1.00000009]
 [0.09060037 0.15411436 0.21713682 0.17017733 0.29078954 0.44493224
  0.08905591 0.15060851 0.32000322 0.04540566 0.07734159 0.1099429
  1.00000007]
 [0.08658629 0.14928565 0.25129645 0.16502313 0.26471651 0.36181649
  0.09172942 0.16413267 0.23728986 0.04279548 0.07125496 0.09887812
  1.00000119]
 [0.07611635 0.12665392 0.17937438 0.18772816 0.31235779 0.4256437
  0.09688874 0.17052525 0.24999566 0.04577531 0.07807337 0.1099862
  0.99999989]]",[ 0.25588169  0.44499094 -0.1474129   0.09576509],4,0.032017633775943855,0.8447982966654193,0.8751592549335615,0.016297336665256634,0.02895600333394832,20.84767222699884,0.022277400983262384
133,"[[-0.00519019 -0.26838479  0.01859613 -0.27859721 -0.31603458  0.06968079
  -0.51916408 -0.30542735 -0.33242358 -0.18521228  0.13277968 -0.46308214
   0.07446765]
 [-0.01995241 -0.1715093  -0.33050318 -0.03550949 -0.31622812 -0.15863536
  -0.00909281  0.19205752 -0.57711754 -0.51802832  0.2382545  -0.19835829
   0.00545866]
 [ 0.41084636  0.46798883  0.27919689 -0.22301258  0.43401804  0.14838063
  -0.2117314   0.23677799  0.22004093  0.06142235  0.29450426  0.177768
  -0.05195001]
 [-0.46983848  0.1679836   0.16225931  0.2804268  -0.48480753  0.17394966
   0.27103558  0.1610053  -0.06121661 -0.3424681   0.3404241  -0.21053568
  -0.01185358]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.08749072 0.15001017 0.21591776 0.16245029 0.27834705 0.45313746
  0.0853551  0.13944477 0.19563946 0.04677787 0.0774094  0.10618605
  1.00000003]
 [0.08447071 0.14136719 0.19752664 0.15899285 0.26516147 0.39460056
  0.09163078 0.14861547 0.20231071 0.0500584  0.09253528 0.13324655
  1.00000001]
 [0.09203556 0.15658518 0.25658072 0.16136028 0.27405508 0.38480676
  0.09214599 0.15938189 0.23527449 0.0485676  0.0826842  0.11669025
  0.23046908]
 [0.08473103 0.14771055 0.24623318 0.16186174 0.27074884 0.51893266
  0.0950041  0.16180077 0.22762816 0.04719595 0.08156868 0.11396325
  1.00000002]]",[-0.26337919 -0.35721338  0.42888932  0.04297771],4,0.03133759654451965,0.8463647178168983,0.8765884981397684,0.016275697422357214,0.02906413028961058,19.35167056499631,0.022357958888611418
134,"[[-0.55065226 -0.13218097  0.08901311  0.30395596  0.03269958 -0.18556054
   0.01528736 -0.62047941  0.10008416 -0.18829568 -0.32342442  0.09041545
   0.00411666]
 [-0.59923585  0.36551282  0.02796803 -0.1438452   0.01535724  0.0257679
  -0.50673579  0.44154223 -0.04669394 -0.1429331   0.09989571  0.02323795
   0.00855859]
 [-0.00337738 -0.30388271  0.14237827 -0.06238932 -0.43584708  0.15383831
   0.38213378  0.29782668  0.15898157 -0.36240689 -0.45899629 -0.25923506
  -0.02509422]
 [ 0.52532759  0.08243472 -0.08321243  0.43385875  0.53237165  0.08285148
  -0.28529787 -0.180424    0.21938889 -0.12281373  0.2091557   0.09545275
  -0.04211958]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.08093451 0.1421271  0.24368122 0.17296218 0.28880298 0.39638719
  0.08755034 0.14611181 0.29713108 0.04564752 0.0780776  0.12074795
  1.00000004]
 [0.08267306 0.15307056 0.23917716 0.15892966 0.26944047 0.38531308
  0.09270841 0.17959546 0.25302547 0.04902987 0.08390114 0.11970089
  1.00000055]
 [0.08462364 0.14480416 0.23430685 0.15916401 0.2676996  0.39435265
  0.10765084 0.18723123 0.27186573 0.04218183 0.07104131 0.1001611
  0.82589602]
 [0.08436034 0.14297033 0.20195743 0.17684123 0.30303179 0.42279771
  0.08936148 0.15158039 0.24625945 0.04670121 0.08058916 0.11485672
  0.39628325]]",[-0.13159578  0.03752234 -0.03133281  0.31895167],4,0.030483288410352555,0.8484542133584695,0.8784932218322838,0.01623645129728738,0.03240072457937889,19.77823177800019,0.0220615341610413
135,"[[-0.21270611  0.42539288 -0.16099261 -0.41971595  0.10266234  0.09008576
   0.45612983  0.02898477 -0.52407848  0.17977544  0.14130236  0.13015922
  -0.01679675]
 [ 0.44869901 -0.11986973  0.05573722  0.3301489   0.44433896 -0.45671817
  -0.291918    0.11830153 -0.04084231  0.15103649  0.37655936 -0.02384853
  -0.01047464]
 [-0.07038687  0.04786386  0.0934949   0.1461184  -0.09203694  0.07017162
   0.7169498   0.17510181 -0.60728551  0.05228883  0.02267858  0.13936686
   0.11455602]
 [-0.32307474  0.51004921  0.16817565  0.35428131 -0.2568057   0.19980291
  -0.42312414 -0.28710107  0.13331337 -0.30406621  0.04743758  0.03653839
  -0.02299362]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.08757546 0.148995   0.2071661  0.16033373 0.27988517 0.4132668
  0.09028295 0.14484376 0.19717984 0.05407803 0.09309321 0.21943842
  1.0000001 ]
 [0.09062472 0.1520067  0.24982279 0.16701444 0.27068576 0.36168065
  0.08901146 0.15289058 0.21838014 0.05712289 0.10043154 0.13978103
  1.00000031]
 [0.08670521 0.14866857 0.21931022 0.16416244 0.27931397 0.39885139
  0.09152362 0.14684545 0.19941191 0.05053037 0.08766074 0.2365607
  1.00000003]
 [0.09130465 0.15913569 0.22821405 0.16556317 0.27815733 0.52750546
  0.08832035 0.14888315 0.2193659  0.04671302 0.08083502 0.11410864
  1.00000003]]",[-0.01324746  0.06241824  0.17017105  0.10260545],4,0.030034019268703686,0.8583945023116014,0.8875254757993629,0.016174217382826334,0.028948844787801582,19.905309289002616,0.021995470458717192
136,"[[-0.31043694 -0.12004375 -0.01177347  0.27534272 -0.23240427  0.04822383
   0.1740626  -0.31952083 -0.11871917 -0.3008309   0.54741766 -0.35400323
   0.30815531]
 [ 0.34351697 -0.15185597  0.08221357  0.37643543 -0.42909819  0.11954948
   0.19179769 -0.13224061 -0.20576128  0.07224036  0.54089987  0.14582228
   0.31046529]
 [ 0.0469791   0.51977302 -0.01158511  0.51732957 -0.10380763  0.11001253
   0.38947737 -0.24792736  0.07200223  0.30201866  0.32359002 -0.14751055
   0.03091999]
 [ 0.09478056  0.16456416  0.06921889 -0.25811926  0.45912242 -0.21234144
  -0.53617783 -0.13828839  0.0334174  -0.33191274  0.2170549  -0.4138127
   0.01973012]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.07759022 0.13414482 0.19473265 0.17548712 0.29370133 0.46580437
  0.08738447 0.14147933 0.19776459 0.04964591 0.08700806 0.11790989
  1.00000173]
 [0.08743212 0.14835164 0.21029031 0.159511   0.26679056 0.3930942
  0.08890772 0.14744597 0.20672203 0.05728978 0.10622692 0.22020453
  1.00000003]
 [0.09649197 0.16693053 0.22785603 0.16901655 0.28351696 0.48106229
  0.08938072 0.14812157 0.22082654 0.05000403 0.0856133  0.11808381
  0.99999994]
 [0.09787163 0.16559119 0.29328302 0.1683356  0.28747509 0.39674176
  0.08562358 0.14485691 0.21591282 0.04261457 0.07161935 0.09840525
  1.00000046]]",[ 0.20567814  0.37654684  0.26988379 -0.01719814],4,0.02954577364662153,0.8620633540003357,0.890846509072815,0.016179928986828192,0.02762460821185142,19.56463435600017,0.022187096486281428
137,"[[-0.26900135 -0.14096386 -0.0234958  -0.08477883  0.52153234  0.04291906
  -0.0730089  -0.35059809 -0.10213473 -0.37072532 -0.56859476 -0.14361776
  -0.07839499]
 [ 0.13541564  0.02269332  0.0278338   0.10777993  0.09021882  0.11170682
  -0.0923682  -0.45177426 -0.3668745   0.47727717 -0.15102318  0.58522849
  -0.0884075 ]
 [-0.14653025  0.51107597  0.11815792  0.27701012 -0.1095352   0.16349434
   0.31455279  0.49647444  0.03798922 -0.11814086  0.43741553  0.18624892
  -0.03246844]
 [-0.16265873  0.06234439  0.04122014 -0.38547222  0.75525062 -0.04547656
   0.23627346  0.12880569 -0.02094167  0.32698395  0.25691587  0.02762867
   0.01880276]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.08410239 0.14417731 0.20453021 0.16926442 0.2903077  0.41098321
  0.09131874 0.15460871 0.22028355 0.04536283 0.07695204 0.10941517
  0.11555819]
 [0.08550533 0.14656977 0.20761948 0.16340006 0.27862852 0.39645911
  0.08957431 0.15026388 0.21263237 0.05038707 0.08662881 0.28386145
  0.99999944]
 [0.08868572 0.15226787 0.21333251 0.16052643 0.27141424 0.39075369
  0.09878859 0.17084574 0.23837951 0.04978275 0.08543765 0.15174662
  0.32716619]
 [0.08090834 0.13844803 0.2014029  0.17357088 0.31335216 0.43413277
  0.09196543 0.15312053 0.21583141 0.05633358 0.09398319 0.13025254
  1.00000006]]",[-0.06177525  0.04223316  0.34273736  0.25568199],4,0.02843233967967508,0.8615390041375073,0.8903723039145934,0.016091937690233257,0.02910993471731322,19.464254357000755,0.02193586635810335
