iteration,batch_directions,batch_sources,batch_points,batch_support_values,batch_size_applied,best_gap,ci_lower,ci_upper,mean_gap,max_gap,wall_time_seconds
66,"[[-0.22606534  0.45349198  0.16160604  0.28952567 -0.4720913   0.30064595
   0.29437015  0.46250298  0.13955964]
 [ 0.02659033 -0.22573657  0.23207898  0.381719    0.43956074 -0.52126902
   0.34035109  0.38963425 -0.12718949]
 [-0.46003037  0.28240289  0.3433099   0.12547028  0.39354339 -0.32009863
   0.25830705  0.36926709 -0.33852022]
 [ 0.32093022  0.12221977  0.50928117  0.4459536   0.46168323  0.42384975
  -0.1460025   0.09735402 -0.01515423]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.02626314 0.26124313 0.21320977 0.17478458 0.04530732 0.10720368
  0.17507277 0.71933196 1.00000006]
 [0.03330284 0.02089471 0.23438003 0.24707943 0.58889427 0.05740672
  0.26587716 0.2921388  1.00000059]
 [0.01720391 0.06893562 0.29528521 0.19343955 0.23319688 0.081315
  0.14587123 0.22711764 0.39260626]
 [0.06945521 0.03684705 0.47858385 0.28323116 0.54868151 0.31611888
  0.03246566 0.03486687 1.00000021]]",[0.73222527 0.45093817 0.1915843  0.7676395 ],4,0.18056266185649983,0.6268669098934818,0.6687050826546752,0.09217770035310813,0.17623140949428795,1125.4171741551254
67,"[[-0.24356884  0.23010154 -0.801307    0.11734393 -0.34344648 -0.21975228
  -0.12594615 -0.1945843   0.1090549 ]
 [ 0.34691169  0.12076182  0.42942188 -0.23509945  0.37575287  0.38374566
  -0.52939312  0.22867277 -0.06629252]
 [-0.20828509  0.40036692  0.23765832 -0.46742541  0.46222185  0.4169657
   0.33265108 -0.06394083 -0.13820658]
 [ 0.14266659  0.14942803 -0.74910026  0.16578939 -0.17566094  0.24486592
  -0.51370547  0.0660988  -0.09798849]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.05049932 0.81591904 0.07419046 0.19914626 0.05932897 0.05823444
  0.06096685 0.04017822 1.00000017]
 [0.38493893 0.04933969 0.31686093 0.15493911 0.43264431 0.37317861
  0.01812974 0.06379799 1.00000001]
 [0.03014731 0.24067552 0.14189411 0.07568643 0.70467992 0.31492142
  0.11035961 0.06055555 1.00000003]
 [0.14329509 0.08910864 0.0615916  0.27838062 0.07902774 0.68893288
  0.03075144 0.04315475 1.00000036]]",[0.19974828 0.48361068 0.44008641 0.07765389],4,0.18227026212385236,0.653216531659011,0.6942802723685527,0.09157337936592862,0.15814801971232872,826.4697846190538
68,"[[ 0.40981244  0.11433414  0.32834649  0.55903026  0.2617348   0.09762183
   0.4157686  -0.33537316 -0.18783345]
 [ 0.18104543 -0.22209213  0.13602171  0.5779964   0.46423061  0.16477271
   0.45706914 -0.32878942 -0.0751073 ]
 [-0.00329411 -0.02335438  0.29910944  0.32725027  0.48605497 -0.51464812
   0.35596623 -0.17471626 -0.38017716]
 [-0.14171092  0.3864426  -0.34108173 -0.60004683  0.05139718  0.28071576
   0.14794365 -0.28676008 -0.41064037]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.11477078 0.04527043 0.25807015 0.87693727 0.11402866 0.08733285
  0.13566938 0.03815187 1.00000075]
 [0.04015563 0.02410749 0.19751053 0.76018515 0.25308095 0.12633514
  0.25723508 0.04850526 1.00000007]
 [0.03997092 0.03096074 0.28581342 0.25210676 0.87859647 0.08756363
  0.10325618 0.05520444 0.9999999 ]
 [0.04909523 0.30745654 0.12030652 0.07744862 0.14991204 0.16195615
  0.07087658 0.04781553 0.28413889]]",[ 0.52133057  0.63298931  0.19605196 -0.04238623],4,0.1829457121672433,0.6496653759621006,0.6908415495353761,0.09147766139900156,0.1700410443217344,1035.3381344059017
69,"[[ 0.42164288 -0.02726656  0.50178507 -0.05195787 -0.21005776  0.43313245
   0.41390762  0.1219122  -0.38610342]
 [ 0.17350595  0.29473523 -0.49796237 -0.67752734 -0.16470958  0.17310136
   0.06134613  0.31637613 -0.12274555]
 [ 0.2956974   0.3430186   0.34328869 -0.59571077 -0.31807877 -0.28973794
  -0.13235289  0.34499992  0.02276916]
 [-0.27204122 -0.08077107  0.25378384  0.60519306  0.19636024  0.49126169
   0.18585884 -0.14221153 -0.39260886]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.71197569 0.04400358 0.31975305 0.18819081 0.05399643 0.24267956
  0.19809256 0.0756848  1.00001317]
 [0.12186105 0.40340434 0.08088825 0.05961238 0.08293796 0.13423345
  0.10405991 0.52525638 1.00000012]
 [0.48238202 0.47793155 0.16471152 0.0792735  0.04078219 0.03689837
  0.04233859 0.22304698 1.0000001 ]
 [0.02382298 0.02402142 0.22732596 0.91803247 0.12899511 0.1893529
  0.04965374 0.03305275 0.99999983]]",[0.2485494  0.11876477 0.38635196 0.33512811],4,0.1869216665531993,0.657276589474011,0.6982086471855418,0.09097641298376144,0.16218112592189893,1232.8074022841174
70,"[[ 0.31244067  0.22235484 -0.66227968  0.30379921  0.35308644 -0.19021497
  -0.30391404  0.25910856 -0.04096416]
 [-0.15415361 -0.32441985  0.12249148 -0.24413537 -0.47983125 -0.54347644
   0.18637453  0.35971016 -0.32657411]
 [ 0.18757048  0.35772949 -0.41118579  0.35389743  0.41504446  0.33179876
  -0.08578362  0.39568578  0.31024409]
 [-0.07615418  0.30769666 -0.10340444 -0.64586255 -0.31547982  0.31457849
  -0.36892621  0.30487798 -0.21011453]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.29387558 0.22752178 0.06456786 0.35128412 0.43441129 0.10132071
  0.04410698 0.10334864 1.00000009]
 [0.03519794 0.02883815 0.20576668 0.16037312 0.04158947 0.03317722
  0.16484806 0.39986898 0.39213937]
 [0.06667826 0.13013787 0.10387999 0.21613094 0.51556947 0.20433325
  0.04694099 0.44058273 1.00000141]
 [0.05179925 0.58224003 0.13035446 0.07241388 0.05870735 0.30242944
  0.0327753  0.25421868 0.99999997]]",[ 0.31288875 -0.02021876  0.85516709  0.04687625],4,0.17649172586771483,0.658291871431905,0.6991904733901446,0.0903414717021223,0.15735509283591387,1395.132872025948
71,"[[ 0.34755786  0.32231912  0.39055627 -0.54212426  0.28338739  0.27541251
   0.34253869 -0.15800375 -0.17442077]
 [ 0.2640346   0.24621348  0.36667665 -0.594066    0.07529783 -0.3670877
   0.23209602 -0.33858276 -0.27086618]
 [ 0.1959064  -0.27427247  0.2903595  -0.47122259 -0.49268694 -0.23506852
  -0.38636079 -0.31057054 -0.19055075]
 [ 0.37557541 -0.06702428 -0.15094859 -0.45566949  0.19574039  0.23102959
   0.43586974 -0.41506694 -0.41240603]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.66034582 0.2498081  0.16238958 0.08052285 0.2273878  0.16256201
  0.17943856 0.05772707 1.00000004]
 [0.34588266 0.32897254 0.31623086 0.09829899 0.06588258 0.04540548
  0.06863939 0.03602529 0.70591587]
 [0.11024019 0.04448437 0.88652529 0.18114705 0.03874602 0.06712141
  0.03247212 0.02705273 1.00000115]
 [0.09234516 0.04736822 0.12935074 0.10106875 0.1835979  0.21194644
  0.19696096 0.05793599 0.23060052]]",[ 0.31692841  0.03069853 -0.06492012  0.01753288],4,0.1999518050220115,0.6715004211104054,0.7119443299991495,0.09008605243973779,0.16882281336302477,760.0795815759338
72,"[[ 0.38779596  0.21075515  0.24278476  0.35101948  0.47137684 -0.4315668
  -0.28163172 -0.07548935 -0.35996714]
 [ 0.45961103  0.15283319  0.58878339  0.36835716  0.13338383 -0.10755429
  -0.18671078  0.33521326 -0.32628028]
 [ 0.39158862 -0.326129    0.45120151  0.41745496  0.24116819 -0.134035
  -0.44290378  0.23655196 -0.18492895]
 [-0.26525001 -0.30164274  0.34913742 -0.13926706 -0.39095394 -0.5638409
   0.32103409  0.23748771 -0.25910808]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.13579695 0.06053062 0.25207043 0.26500115 0.84544517 0.09104037
  0.03349609 0.0342264  1.00001311]
 [0.47393287 0.04630724 0.66225748 0.2800777  0.0761229  0.06963053
  0.04026091 0.07973911 1.        ]
 [0.7343796  0.03389848 0.4096715  0.32938606 0.10096864 0.07968832
  0.02591774 0.05183123 1.00000003]
 [0.02593469 0.02158    0.32879482 0.1958411  0.03726377 0.02975814
  0.78890766 0.23466306 1.00000257]]",[0.2068822  0.41359357 0.42838982 0.09267155],4,0.17516633034657908,0.6633698994520436,0.7040979862104955,0.09017368396424354,0.15819385168648098,907.1751675850246
73,"[[ 0.34903121  0.32864423  0.10406911 -0.59073686 -0.22488361  0.21950039
   0.34023509  0.29070576 -0.33368691]
 [ 0.37255853  0.28305401  0.42395366 -0.32989869  0.25950007 -0.22029106
   0.32825641  0.43508284 -0.28212219]
 [ 0.40367544  0.05820936 -0.15182816 -0.26393976 -0.53520984  0.2561676
   0.3060793   0.43981563 -0.31897975]
 [ 0.41892815 -0.19908881  0.51083671  0.09451761  0.39715116  0.28962668
  -0.18626132  0.48733682  0.03423477]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.31444319 0.30174798 0.13095733 0.07075657 0.05809477 0.0966052
  0.24049844 0.13331544 0.63799319]
 [0.12325203 0.06330136 0.25678299 0.1417835  0.10357761 0.07336247
  0.18908416 0.81509645 0.99999995]
 [0.12191304 0.05165324 0.12876064 0.09952985 0.04944553 0.13068019
  0.20542193 0.83615472 1.00000514]
 [0.08222861 0.03840279 0.30959977 0.18647627 0.21385512 0.13388461
  0.03274032 0.81150205 1.00000029]]",[0.09658023 0.27122388 0.12506085 0.74990324],4,0.20099635320718995,0.6949158832035325,0.7344623568689224,0.08888198218695037,0.1868792801820789,968.7106596571393
74,"[[ 0.29887246  0.08091805 -0.61989869  0.07448526 -0.39527909 -0.14430773
   0.32738768 -0.45495094  0.15189389]
 [ 0.16836164 -0.26479286 -0.65494806 -0.42714295  0.21108071 -0.09888535
   0.12489467 -0.46495558  0.06336633]
 [-0.32602941 -0.16002214 -0.65781984 -0.55516891 -0.05857552  0.18448272
  -0.25993411  0.13937059  0.05199424]
 [-0.29131612 -0.21818639  0.35816432 -0.61424721  0.37525552 -0.17473095
   0.21137283  0.22830524 -0.30626613]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.24583306 0.19953003 0.11079716 0.15698364 0.06132115 0.06358186
  0.69339713 0.05572388 1.00000611]
 [0.10032266 0.04468562 0.08391137 0.09125773 0.8216384  0.17327335
  0.08921367 0.03558629 1.00000071]
 [0.03369779 0.03449575 0.06857441 0.06337369 0.15873276 0.74007759
  0.05210782 0.17815797 0.99999999]
 [0.02768517 0.02889007 0.2241711  0.10681336 0.42266959 0.11658709
  0.13763489 0.1549739  0.46954627]]",[0.3527668  0.12538084 0.09371403 0.05921697],4,0.17725502883751781,0.702054618718835,0.7413033791368022,0.08877091205269237,0.17433328356909078,826.953972178977
75,"[[ 0.3398232  -0.07280838  0.12907932 -0.70523075  0.26962438  0.35371409
   0.24665334  0.28537958  0.15848313]
 [ 0.25306125 -0.1025293   0.08390291  0.45488936  0.18742673  0.25779946
   0.49015582 -0.44066363 -0.41887612]
 [ 0.10111376 -0.22945974 -0.46010632 -0.70196753  0.1655461   0.09626739
  -0.38689688 -0.15469589 -0.14958296]
 [-0.38690534  0.35395213  0.40231183  0.37919164 -0.33358944  0.11672155
   0.2846448   0.33260679 -0.32066378]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.675824   0.04514535 0.13213788 0.0707273  0.27131411 0.30298787
  0.13132741 0.1072709  1.00000016]
 [0.05982304 0.03590502 0.19923895 0.29097797 0.13738028 0.11202151
  0.90011002 0.05292501 0.99999994]
 [0.08409182 0.04519302 0.07853582 0.04847842 0.48844832 0.34955575
  0.03254393 0.0420326  0.75490822]
 [0.01624085 0.18540291 0.39102336 0.27381217 0.03667664 0.05267201
  0.15552207 0.11123338 0.41738147]]",[ 0.59536332  0.21416085 -0.08953553  0.26182012],4,0.1689392945928081,0.702054618718835,0.7413033791368022,0.08847327229438622,0.16202586975324212,1094.3744918759912
76,"[[-0.2401357  -0.07801454  0.38660624 -0.75731812  0.03186759  0.04811508
   0.30088005 -0.33558428  0.082324  ]
 [-0.69559794 -0.04856534 -0.32157626 -0.19129463 -0.48732207 -0.19015226
  -0.28811607 -0.05324305  0.11955591]
 [-0.40178735  0.0236814  -0.63067682 -0.09489373 -0.37650425 -0.28656316
  -0.29233681  0.07351783  0.34133338]
 [ 0.1023051  -0.40556823 -0.72265209  0.13607195  0.2382797  -0.28077434
   0.24143394 -0.2913681  -0.07422467]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.03076106 0.03413574 0.49676116 0.11840086 0.12666594 0.12405033
  0.59139893 0.06271359 1.00000032]
 [0.01117496 0.30683865 0.15292955 0.10012167 0.01992523 0.03516419
  0.04884957 0.13629614 1.00000011]
 [0.03252275 0.16876326 0.07649283 0.13608202 0.05327324 0.03986919
  0.06496754 0.64786257 1.00000009]
 [0.06019554 0.02944832 0.06891791 0.29750888 0.3266977  0.11651111
  0.59333122 0.06143216 1.00000044]]",[ 0.34155763 -0.00917806  0.26826154  0.08115227],4,0.1805522856709197,0.7010344375423063,0.740326452049906,0.08855152476737632,0.15965635968503078,1120.36358616082
77,"[[ 0.38988615 -0.05665136  0.22331589 -0.44052379  0.48163621  0.40703399
  -0.0998527   0.11604561 -0.42398227]
 [-0.45193948 -0.33261371 -0.63956007 -0.40878846 -0.25647515 -0.07554216
  -0.03716065 -0.17997735  0.06094948]
 [ 0.14327361  0.01417787 -0.10223913 -0.05434251 -0.20926658 -0.45522902
   0.39586933 -0.69442825 -0.27549345]
 [-0.2722921   0.36951577  0.01237374  0.52593051  0.20848533  0.37293227
   0.32009789  0.45700399  0.13674494]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.08056829 0.0436434  0.16334844 0.10463292 0.37632562 0.26849835
  0.04881684 0.05408439 0.33236711]
 [0.03005181 0.02163689 0.06455914 0.05293701 0.07105574 0.27537636
  0.17941886 0.09050701 1.00000111]
 [0.07923852 0.0545611  0.20879002 0.19208369 0.06156869 0.0537699
  0.92608484 0.05244087 1.00000223]
 [0.0271143  0.05569682 0.15509916 0.44282328 0.13654368 0.1209845
  0.16116973 0.64272188 1.00000051]]",[ 0.17034901 -0.08474136 -0.00232226  0.80365922],4,0.1700257423906532,0.7107311124577671,0.7496023057611629,0.08805251209238338,0.1713432379410368,869.6278489821125
78,"[[ 0.34840091  0.26173861  0.51282514  0.15327751  0.40919129 -0.33813683
   0.2606499   0.34713097 -0.23111421]
 [ 0.33160115 -0.40879348 -0.12706609  0.41600417  0.37673398  0.3937508
  -0.1667358   0.37002621 -0.26839318]
 [ 0.3168173   0.5052279  -0.02784086  0.39155569 -0.31559658  0.04437526
   0.4825043   0.02289308 -0.3941773 ]
 [ 0.37683971 -0.58482367  0.1829912   0.13782724  0.39798362  0.38197061
   0.32710329 -0.14952663  0.17275327]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.11517461 0.05226369 0.79870677 0.22887275 0.23328795 0.0739845
  0.10259385 0.12898114 0.99999999]
 [0.06422062 0.02762399 0.13433268 0.40510195 0.43998797 0.33405759
  0.03379207 0.28762489 1.00000013]
 [0.11250216 0.74421682 0.19104272 0.21037657 0.04462907 0.05665981
  0.29171677 0.06809473 0.99999999]
 [0.70594404 0.02380262 0.20106488 0.17179432 0.38016108 0.22252999
  0.09620662 0.05158489 1.00000006]]",[0.40932705 0.29115314 0.22526279 0.74538572],4,0.16717506569906376,0.7209503604359107,0.7593541408709188,0.08695072450571073,0.17095585607112557,1061.5200901459903
79,"[[ 0.35848108  0.22389519 -0.62385177  0.32129791  0.27612375  0.02855396
   0.29904861 -0.17727474 -0.36197074]
 [ 0.38351882  0.24145407 -0.60228594 -0.1699388  -0.22994527  0.15209682
  -0.39426453 -0.20373695 -0.36058863]
 [-0.3334041   0.18035651 -0.6662589   0.36121435  0.07112155  0.04304862
  -0.2543557  -0.25004731  0.3844536 ]
 [ 0.46317783 -0.21156882  0.11897318  0.17442608 -0.70881283  0.29280129
  -0.27500352 -0.16783294  0.06467448]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.14393125 0.09690643 0.10266556 0.28673827 0.17342315 0.11612224
  0.09623388 0.05524454 0.26902021]
 [0.41606201 0.34939122 0.09791557 0.10215136 0.08253532 0.11211422
  0.03981251 0.03518928 0.6048724 ]
 [0.03348885 0.04856238 0.07394132 0.90953001 0.15048923 0.11405651
  0.04147605 0.02720895 1.00000123]
 [0.89882811 0.04616793 0.25665501 0.19789666 0.04931358 0.20308234
  0.04105543 0.03409255 1.00000019]]",[ 0.07418353 -0.07530563  0.65957833  0.54377389],4,0.1847646401448901,0.7199278590502424,0.7583795339317589,0.08719477637665517,0.15292020394471326,994.8973129661754
80,"[[-0.45570026 -0.11965739 -0.23794339  0.14590546 -0.34825551  0.03313152
   0.49622668  0.3465184  -0.45980257]
 [ 0.4753193   0.4608448  -0.12365506  0.20524395  0.3266588   0.34005789
   0.01328404  0.4790978   0.22852019]
 [-0.30187965 -0.31974868 -0.55707588 -0.05506935 -0.5682395   0.14239229
  -0.32396929  0.18269265  0.1084384 ]
 [-0.22132272 -0.32261538 -0.70696093  0.00737082 -0.34592358  0.30400233
   0.20263727  0.30492848 -0.0310436 ]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.03063111 0.02938661 0.17301638 0.15910409 0.06492762 0.07755966
  0.30110565 0.23757431 0.291111  ]
 [0.75068009 0.27709797 0.13394684 0.13158692 0.16626415 0.12763654
  0.0574869  0.1576117  0.99999951]
 [0.03355047 0.02557095 0.09985258 0.122531   0.04307935 0.25519601
  0.05467993 0.74432957 0.99999994]
 [0.03480365 0.0263694  0.07455794 0.10831814 0.05477416 0.33315691
  0.23900523 0.61463054 1.00000005]]",[0.04241632 0.89746672 0.15788822 0.21901775],4,0.16626877806151508,0.7491218585610288,0.7861031233149498,0.08581045590000716,0.1722532900842959,989.8692541341297
81,"[[ 3.96754025e-01  4.33998725e-01  1.60380060e-01  1.78784061e-01
   4.72573887e-01 -3.88341850e-01 -2.31786325e-01  3.98766431e-01
  -9.83402683e-02]
 [-2.99191624e-01 -1.49033293e-01  2.32821024e-01 -5.55988194e-01
  -4.41159028e-01  2.34700745e-01 -5.22356587e-01 -5.72929963e-04
   4.88107502e-02]
 [-5.66744444e-01 -2.89335473e-01 -4.85621358e-01 -7.84130914e-02
  -1.18710043e-01 -4.71473282e-01 -2.41799547e-01 -1.85519554e-01
   1.54419391e-01]
 [-8.76555854e-03 -3.37551268e-01  1.23706243e-01 -6.35240295e-01
  -4.27903234e-01  8.71769243e-02 -3.67959953e-01 -2.76411227e-01
   2.54263942e-01]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.35053535 0.34817103 0.19757256 0.16768498 0.46912885 0.084225
  0.03202421 0.13695129 1.00000075]
 [0.02737807 0.03362284 0.2974544  0.10983583 0.04161228 0.79707784
  0.02240383 0.04751181 1.00000189]
 [0.01652564 0.01806591 0.08978437 0.34911523 0.08616708 0.0401136
  0.06115892 0.03388916 1.00000024]
 [0.05487165 0.02861688 0.43023998 0.07691918 0.03368517 0.48278877
  0.02089212 0.02505112 0.99999973]]",[0.48968661 0.20078196 0.0186334  0.26154661],4,0.1686124544153344,0.7604205614027453,0.7967726137509585,0.08590020348532712,0.15448506947526375,993.3936062098946
82,"[[ 0.4234416  -0.05870945  0.04244934  0.46259641 -0.1665913   0.36836862
   0.43077046  0.37940786 -0.32938035]
 [-0.08223447  0.4215024  -0.29937422  0.25823576 -0.53987091  0.39271478
  -0.06291506 -0.29797773 -0.3476033 ]
 [-0.32411003 -0.19631922  0.10201857 -0.65637286 -0.46613733  0.22159732
   0.20298959 -0.31305032  0.09789624]
 [ 0.07853883 -0.48674896  0.5290133   0.31707575  0.19622493  0.28562203
  -0.29131211 -0.10034895 -0.40186836]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.61300215 0.03865853 0.19231078 0.32765033 0.06006501 0.1363944
  0.29209449 0.15321084 1.00001016]
 [0.0446519  0.83869416 0.14979837 0.15605021 0.04367467 0.24626478
  0.04606857 0.02780323 1.00000746]
 [0.02603526 0.03370329 0.16351241 0.07888634 0.03824029 0.55476053
  0.47255457 0.06298026 1.00000102]
 [0.03535593 0.0187816  0.47125926 0.26836046 0.12504583 0.13060632
  0.03419316 0.0331777  0.30594903]]",[0.3118428  0.05963574 0.22905979 0.25362759],4,0.16658902704985912,0.7619627077911566,0.7982261301375329,0.08536900605065816,0.16408794981655647,916.340859947959
83,"[[ 0.39642947  0.46708906 -0.16411229  0.24813091  0.31437092  0.53095137
  -0.12121381  0.05121406 -0.37163906]
 [-0.41520482  0.15828475 -0.66259645 -0.38753344  0.07691862  0.2259422
   0.21886139 -0.3262298  -0.04518983]
 [ 0.14223881 -0.25852364 -0.64948148  0.05114679 -0.56444881 -0.06890941
  -0.31370476  0.24168253  0.09121057]
 [-0.4273265  -0.14070824 -0.56944532 -0.51545503  0.20289865 -0.17047897
   0.26223119  0.25133671 -0.07392636]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.14425457 0.21433899 0.13979895 0.14116626 0.19536707 0.78136448
  0.04343829 0.03857154 0.99999993]
 [0.0259754  0.10952845 0.06988533 0.07118022 0.20664306 0.45467511
  0.47131875 0.05561557 1.00000218]
 [0.09587379 0.04966174 0.09563603 0.15407787 0.0464311  0.06920586
  0.0539958  0.85446898 1.00000019]
 [0.02857797 0.033654   0.08071363 0.06563836 0.17988431 0.11143774
  0.54195185 0.48922432 1.00000247]]",[0.27074246 0.09110617 0.19637016 0.11190752],4,0.1623900436260074,0.7542553965654136,0.7909551276240729,0.08576956711618601,0.15345127261206803,1019.2429722580127
84,"[[-0.28383515  0.22508755 -0.3566132  -0.40742293  0.25989084 -0.62623244
  -0.13458854  0.24247948 -0.19744896]
 [-0.17138317 -0.15107368  0.57283743  0.22798488  0.43393427  0.12298767
   0.3817833   0.27843549 -0.37546638]
 [ 0.07373266  0.09361208  0.00179985 -0.0752111  -0.64681993 -0.49688258
  -0.06167191 -0.28700876 -0.47822019]
 [-0.26471043 -0.29257264 -0.62828509  0.15490548  0.20612858  0.12233778
  -0.57896598 -0.12744037 -0.1292037 ]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.02953858 0.43019112 0.10701736 0.07693411 0.3911436  0.06157888
  0.05895319 0.28632249 1.00000041]
 [0.02263918 0.02104001 0.88361097 0.23927509 0.20745908 0.11242757
  0.12641498 0.08421711 0.99999992]
 [0.06656325 0.07846281 0.25091377 0.20266404 0.0491619  0.05571217
  0.06251335 0.04656386 0.0682925 ]
 [0.03022181 0.02064413 0.0672387  0.47098947 0.55949335 0.23906448
  0.02099081 0.03207848 1.00000119]]",[-0.05392613  0.35375459 -0.11189773  0.01580311],4,0.17426833789884572,0.768649386185021,0.8045206572693993,0.08475079411436723,0.15099708413543578,963.9148089429364
85,"[[ 0.26451756  0.32845463 -0.07055514  0.44870224  0.31875184 -0.51808507
   0.34882707 -0.07295272 -0.34470129]
 [-0.15916652  0.16448977  0.32907041 -0.6860324   0.13244928  0.27143433
  -0.3635917  -0.29610433 -0.23996925]
 [ 0.09508151  0.03143237 -0.67275578 -0.0170669  -0.55844259 -0.26903031
   0.07292939 -0.3768841  -0.07405505]
 [ 0.32927347  0.44183635  0.16253776  0.4937941  -0.15714224  0.35758702
   0.3787133  -0.09992016  0.34661004]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.10642602 0.10868912 0.15551685 0.49756831 0.08541701 0.04698143
  0.13584742 0.06416056 0.45848169]
 [0.03671111 0.05596216 0.27964669 0.08485779 0.20045457 0.3444022
  0.03080542 0.02673887 0.4417272 ]
 [0.47873868 0.41218513 0.05286848 0.15648669 0.03296195 0.03540557
  0.08648439 0.03498939 1.00000949]
 [0.13536294 0.63845388 0.21514496 0.40167779 0.05739705 0.13918014
  0.12383132 0.05570798 1.00000164]]",[ 0.1636923   0.03208389 -0.08863114  0.98866919],4,0.16091621311123044,0.7830746432998317,0.8180549207776711,0.08442482790189376,0.16301590999509386,733.8121833249461
86,"[[ 0.21944532  0.42084957 -0.11010101  0.28735392 -0.3823761   0.43400787
   0.28093775  0.37899561 -0.35056651]
 [ 0.19853208  0.35347466  0.04789225 -0.0970872  -0.49580846  0.40405553
   0.30072764  0.23849683 -0.51721981]
 [ 0.23381425  0.06778773 -0.69387996 -0.16373784 -0.53673666  0.25048607
  -0.04436268 -0.25786879  0.11472735]
 [ 0.32170255  0.41379139 -0.4039132   0.34532885  0.48381632 -0.1427912
  -0.13941612 -0.06722552 -0.40553986]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.07228242 0.6868659  0.16139236 0.15139566 0.04089164 0.29140837
  0.17743408 0.13511182 1.00000648]
 [0.06850808 0.13439703 0.18491702 0.14608882 0.0577364  0.16869458
  0.1237077  0.08369678 0.12902855]
 [0.51263031 0.11892605 0.07678553 0.10328347 0.04767335 0.48215989
  0.06302032 0.03690676 1.00000195]
 [0.12097229 0.22106818 0.12613064 0.20768318 0.39294381 0.11563008
  0.04490002 0.03464035 0.47644277]]",[0.19198741 0.08574314 0.25533167 0.122963  ],4,0.15895115980049357,0.7861700653680581,0.8209508247625834,0.08421204752399913,0.14527706127448267,781.4404379629996
87,"[[-1.67303048e-01 -1.81625631e-01 -6.59371597e-01 -1.08799106e-02
   4.44506970e-02 -6.28911845e-01 -3.12872055e-01  3.29280449e-02
  -8.74836694e-02]
 [ 2.57103584e-01 -4.32773186e-01 -5.37273732e-02 -3.12371637e-01
   2.36787981e-01 -6.99055404e-01 -1.59143776e-01  2.28899179e-01
  -1.53863136e-01]
 [ 2.49081466e-02  2.80088204e-01  1.28517506e-04 -4.38788168e-01
   2.93351717e-01 -6.41227510e-01  1.75342259e-01 -3.97820994e-01
   2.05330730e-01]
 [ 3.80311195e-01 -7.57347726e-02  3.59027141e-01 -5.28529634e-02
  -1.70885110e-01 -4.21661399e-01  4.34214939e-01 -4.48886205e-01
  -3.47695586e-01]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.0564793  0.03577809 0.06963824 0.21197622 0.10509947 0.04064537
  0.05588921 0.30290889 0.60874009]
 [0.71442536 0.04136631 0.1511181  0.11931261 0.11136167 0.05589978
  0.05404672 0.33449517 1.00000023]
 [0.07165004 0.67562272 0.13532051 0.08085793 0.35007967 0.05549126
  0.06605516 0.0325776  1.00000287]
 [0.11120595 0.04572023 0.32700887 0.21170903 0.05241701 0.04424408
  0.85338613 0.05784857 1.00000858]]",[-0.14582854  0.0217834   0.42662399  0.11431957],4,0.16142930769384128,0.8052943784228086,0.8387730242969164,0.08336114679215982,0.14628586546470512,718.6977728079073
