iteration,point,cut_direction,cut_support_value,trial_direction_gap,ci_lower,ci_upper,mean_gap,max_gap
50,"[1.00000000e+00 1.83025051e-01 1.17940691e-01 2.67282873e-01
 8.97834728e-02 1.35592479e-01 3.34627825e-08 9.45693397e-02
 3.43501945e-01]","[ 0.08503541 -0.72282616  0.04874805 -0.26007145  0.15417482  0.17465017
 -0.18023291  0.38759759 -0.40409087]",-0.1756507088563068,0.4611606807296042,0.02716195448589473,0.043183434086322615,0.21791581577719416,0.427742641992088
51,"[7.90064215e-10 5.68499079e-01 1.09749441e-01 2.33008318e-01
 1.48358057e-01 2.48711659e-02 1.27923311e-02 9.60072496e-01
 1.00000000e+00]","[-0.14386454  0.44544209  0.32142407  0.24568534 -0.27859553  0.15930832
  0.17955281  0.51712424 -0.4632044 ]",0.3439558002781358,0.47345982207186155,0.02760575837086324,0.04373819813760526,0.21564094461068606,0.4382815589500916
52,"[1.         0.30576787 0.00679786 0.36139822 0.04408193 0.02236765
 0.77673614 0.04716144 1.        ]","[ 0.32443771 -0.06246261 -0.04353402  0.5115261  -0.28375688 -0.04718914
  0.71523757  0.04846221 -0.17500365]",0.8591760502048948,0.4737038763374837,0.041091312213344805,0.06020955202418361,0.21065980306945195,0.44689630181185497
53,"[1.10950404e-11 1.45213679e-01 5.58354522e-01 4.82114561e-01
 6.26366965e-02 5.64417458e-01 2.77636251e-09 2.66632575e-02
 1.00000000e+00]","[-0.15924007 -0.29449789  0.42703666  0.5873032   0.23395273  0.54175923
  0.10479882  0.03690991 -0.00679415]",0.793442533335862,0.46264975203749525,0.039730048440241826,0.05857513310547533,0.21064271762001963,0.44005443546443046
54,"[0.39523578 0.29983366 0.05592529 0.28922606 0.0252285  0.32163817
 0.73078929 0.04648736 1.        ]","[ 0.10051868 -0.17378469 -0.00336854  0.07581924 -0.04361333  0.58646151
  0.6126546  -0.0106698  -0.4823238 ]",0.16179230901813624,0.48726507177018563,0.03656357951259832,0.05475167031814423,0.2084108834806201,0.4272275849688706
55,"[2.16790781e-11 4.62018562e-01 2.04060246e-11 5.29758660e-01
 7.51935849e-01 7.50574273e-04 1.20456047e-08 6.98425613e-02
 1.00000000e+00]","[-0.18068722  0.40204998 -0.11889968  0.69562377  0.44783392  0.00667904
  0.18109946  0.26590303  0.05980905]",0.9693950617504881,0.4826207223979604,0.04382084801939801,0.06347137804172286,0.20672121067467134,0.44333629316363365
56,"[3.38197379e-01 1.91137063e-01 6.47032650e-02 4.17483042e-01
 6.78912168e-02 2.26303152e-01 7.31387736e-08 7.88123499e-01
 1.00000000e+00]","[ 0.08709491 -0.32820075  0.13604861  0.35370876  0.04701687  0.57240569
  0.11020116  0.62973183  0.05014287]",0.8023727115441427,0.480157122506484,0.041091312213344805,0.06020955202418361,0.20531544612340588,0.4418816538506358
57,"[1.         0.46666061 0.09047558 0.159244   0.20735016 0.00370039
 0.51736528 0.04714805 0.6834889 ]","[ 0.13997317 -0.03097596  0.07818131 -0.46949645  0.41110329 -0.12905561
  0.54379234  0.04591473 -0.51906572]",0.07132009923979787,0.45460527411025653,0.036112412103017945,0.05420427535647621,0.20378313713682292,0.41088175310109365
58,"[8.82319385e-11 9.16562967e-01 5.67486132e-02 1.28827012e-01
 1.80179484e-01 2.36725648e-02 6.43460650e-01 4.54181193e-02
 1.00000000e+00]","[-0.19152675  0.64363409  0.29069501  0.45071873  0.21301992  0.04472748
  0.40778833 -0.17796292  0.12673419]",1.0849802760948366,0.45011771174441084,0.041091312213344805,0.06020955202418361,0.2024461789972094,0.418503054980247
59,"[4.59284073e-01 5.89764178e-01 4.56990298e-01 5.18539341e-02
 1.16868772e-01 6.78564960e-01 6.20390048e-09 2.05128278e-02
 1.00000000e+00]","[ 0.12061141  0.47158919  0.43746924 -0.21793084 -0.13961495  0.60782171
  0.08573454 -0.2114074  -0.28844457]",0.6254886972115221,0.4477457416889593,0.04154559805948689,0.06075382679856786,0.19902311272509407,0.42010536742960136
