time,AT,BE,CZ,DE,ES,FI,FR,HU,IT,NL,PL,RO,SE,UK,BG,CH,DK,EE,EL,HR,IE,LT,LU,LV,NO,PT,SI,SK
6108,0.2356150793650793,0.2356150793650793,0.2356150793650794,0.2356150793650793,0.2356150793650793,0.3700396825396825,0.2356150793650793,0.2356150793650793,0.2356150793650793,0.2356150793650794,0.2356150793650793,0.3700396825396825,0.2356150793650794,0.0907738095238095,0.3700396825396825,0.2356150793650793,0.2356150793650793,0.3700396825396825,0.3700396825396825,0.2356150793650793,0.0907738095238095,0.3700396825396825,0.2356150793650794,0.3700396825396825,0.2356150793650794,0.0907738095238095,0.2356150793650794,0.2356150793650793
6109,0.3700396825396825,0.3700396825396825,0.3700396825396825,0.3700396825396825,0.3700396825396825,0.498015873015873,0.3700396825396825,0.3700396825396825,0.3700396825396825,0.3700396825396825,0.3700396825396825,0.498015873015873,0.3700396825396825,0.2356150793650794,0.4980158730158729,0.3700396825396825,0.3700396825396825,0.498015873015873,0.498015873015873,0.3700396825396825,0.2356150793650793,0.4980158730158731,0.3700396825396825,0.4980158730158729,0.3700396825396825,0.2356150793650794,0.3700396825396825,0.3700396825396825
6110,0.498015873015873,0.498015873015873,0.498015873015873,0.4980158730158731,0.498015873015873,0.6140873015873015,0.498015873015873,0.4980158730158729,0.4980158730158729,0.498015873015873,0.498015873015873,0.6140873015873016,0.498015873015873,0.3700396825396825,0.6140873015873015,0.4980158730158729,0.4980158730158729,0.6140873015873015,0.6140873015873015,0.498015873015873,0.3700396825396825,0.6140873015873015,0.498015873015873,0.6140873015873015,0.498015873015873,0.3700396825396825,0.4980158730158731,0.4980158730158729
6111,0.6140873015873015,0.6140873015873015,0.6140873015873016,0.6140873015873016,0.6140873015873015,0.7291666666666666,0.6140873015873015,0.6140873015873015,0.6140873015873015,0.6140873015873015,0.6140873015873015,0.7291666666666667,0.6140873015873016,0.4980158730158729,0.7291666666666665,0.6140873015873015,0.6140873015873015,0.7291666666666666,0.7291666666666666,0.6140873015873015,0.4980158730158729,0.7291666666666667,0.6140873015873015,0.7291666666666666,0.6140873015873015,0.4980158730158729,0.6140873015873015,0.6140873015873015
6112,0.7291666666666666,0.7291666666666666,0.7291666666666666,0.7291666666666667,0.7291666666666666,0.8497023809523809,0.7291666666666666,0.7291666666666666,0.7291666666666666,0.7291666666666667,0.7291666666666666,0.849702380952381,0.7291666666666667,0.6140873015873016,0.8497023809523809,0.7291666666666666,0.7291666666666666,0.8497023809523809,0.8497023809523809,0.7291666666666666,0.6140873015873015,0.849702380952381,0.7291666666666666,0.849702380952381,0.7291666666666666,0.6140873015873015,0.7291666666666667,0.7291666666666666
6113,0.849702380952381,0.849702380952381,0.849702380952381,0.849702380952381,0.849702380952381,0.9776785714285714,0.8497023809523809,0.8497023809523809,0.8497023809523809,0.8497023809523809,0.8497023809523809,0.9776785714285714,0.8497023809523809,0.7291666666666667,0.9776785714285712,0.8497023809523809,0.849702380952381,0.9776785714285714,0.9776785714285714,0.8497023809523809,0.7291666666666666,0.9776785714285714,0.849702380952381,0.9776785714285714,0.8497023809523809,0.7291666666666666,0.8497023809523809,0.8497023809523809
6114,0.9776785714285716,0.9776785714285714,0.9776785714285714,0.9776785714285714,0.9776785714285714,1.0,0.9776785714285714,0.9776785714285712,0.9776785714285714,0.9776785714285714,0.9776785714285714,1.0,0.9776785714285716,0.849702380952381,1.0,0.9776785714285714,0.9776785714285714,1.0,1.0,0.9776785714285712,0.8497023809523809,1.0,0.9776785714285716,1.0,0.9776785714285714,0.8497023809523809,0.9776785714285714,0.9776785714285714
6115,1.0,1.0,1.0,1.0,1.0,0.992063492063492,1.0,1.0,1.0,1.0,1.0,0.992063492063492,1.0,0.9776785714285714,0.992063492063492,1.0,1.0,0.992063492063492,0.992063492063492,1.0,0.9776785714285714,0.992063492063492,1.0,0.992063492063492,1.0,0.9776785714285714,1.0,1.0
6116,0.992063492063492,0.992063492063492,0.992063492063492,0.992063492063492,0.992063492063492,0.986111111111111,0.992063492063492,0.992063492063492,0.992063492063492,0.992063492063492,0.992063492063492,0.986111111111111,0.992063492063492,1.0,0.9861111111111108,0.992063492063492,0.992063492063492,0.986111111111111,0.986111111111111,0.992063492063492,1.0,0.986111111111111,0.992063492063492,0.986111111111111,0.992063492063492,1.0,0.992063492063492,0.992063492063492
6117,0.986111111111111,0.986111111111111,0.986111111111111,0.986111111111111,0.9861111111111112,0.9553571428571428,0.9861111111111112,0.9861111111111108,0.986111111111111,0.9861111111111112,0.986111111111111,0.9553571428571428,0.9861111111111112,0.9920634920634922,0.9553571428571428,0.9861111111111112,0.986111111111111,0.9553571428571428,0.9553571428571428,0.986111111111111,0.992063492063492,0.9553571428571428,0.9861111111111112,0.9553571428571428,0.9861111111111112,0.992063492063492,0.9861111111111112,0.986111111111111
6118,0.9553571428571428,0.9553571428571428,0.9553571428571428,0.9553571428571428,0.9553571428571428,0.949404761904762,0.9553571428571428,0.9553571428571428,0.9553571428571428,0.9553571428571428,0.9553571428571428,0.949404761904762,0.9553571428571428,0.9861111111111112,0.949404761904762,0.9553571428571428,0.9553571428571428,0.9494047619047618,0.9494047619047618,0.9553571428571428,0.9861111111111112,0.949404761904762,0.9553571428571428,0.949404761904762,0.9553571428571428,0.9861111111111112,0.9553571428571428,0.9553571428571428
6119,0.949404761904762,0.949404761904762,0.949404761904762,0.949404761904762,0.949404761904762,0.7986111111111109,0.9494047619047618,0.949404761904762,0.9494047619047618,0.949404761904762,0.949404761904762,0.798611111111111,0.949404761904762,0.9553571428571428,0.7986111111111109,0.949404761904762,0.949404761904762,0.7986111111111109,0.798611111111111,0.949404761904762,0.9553571428571428,0.798611111111111,0.949404761904762,0.798611111111111,0.949404761904762,0.9553571428571428,0.949404761904762,0.9494047619047618
6120,0.798611111111111,0.7986111111111112,0.798611111111111,0.798611111111111,0.798611111111111,0.6934523809523809,0.798611111111111,0.798611111111111,0.798611111111111,0.7986111111111112,0.798611111111111,0.6934523809523808,0.798611111111111,0.949404761904762,0.6934523809523809,0.798611111111111,0.798611111111111,0.6934523809523809,0.6934523809523809,0.7986111111111109,0.949404761904762,0.6934523809523809,0.798611111111111,0.6934523809523809,0.798611111111111,0.949404761904762,0.7986111111111112,0.7986111111111109
6121,0.6934523809523809,0.6934523809523809,0.6934523809523809,0.6934523809523809,0.6934523809523808,0.4861111111111111,0.6934523809523808,0.6934523809523809,0.6934523809523809,0.6934523809523808,0.6934523809523809,0.4861111111111111,0.6934523809523809,0.7986111111111112,0.4861111111111111,0.6934523809523809,0.6934523809523809,0.4861111111111111,0.486111111111111,0.6934523809523808,0.798611111111111,0.4861111111111111,0.6934523809523809,0.4861111111111111,0.6934523809523809,0.798611111111111,0.6934523809523809,0.6934523809523809
6122,0.4861111111111111,0.4861111111111111,0.4861111111111111,0.4861111111111111,0.4861111111111111,0.2986111111111111,0.4861111111111111,0.4861111111111111,0.4861111111111111,0.4861111111111111,0.4861111111111111,0.2986111111111111,0.4861111111111112,0.6934523809523809,0.2986111111111111,0.4861111111111111,0.4861111111111111,0.298611111111111,0.2986111111111111,0.486111111111111,0.6934523809523809,0.2986111111111111,0.4861111111111111,0.2986111111111111,0.4861111111111111,0.6934523809523809,0.4861111111111111,0.4861111111111111
6123,0.2986111111111111,0.2986111111111111,0.2986111111111111,0.2986111111111111,0.2986111111111111,0.1383928571428571,0.2986111111111111,0.2986111111111111,0.2986111111111111,0.2986111111111111,0.2986111111111111,0.1383928571428571,0.2986111111111111,0.4861111111111111,0.1383928571428571,0.2986111111111111,0.2986111111111111,0.1383928571428571,0.1383928571428571,0.2986111111111111,0.4861111111111111,0.1383928571428571,0.2986111111111111,0.1383928571428571,0.2986111111111111,0.4861111111111111,0.2986111111111111,0.2986111111111111
6124,0.1383928571428571,0.1383928571428571,0.1383928571428571,0.1383928571428571,0.1383928571428571,0.050595238095238,0.1383928571428571,0.1383928571428571,0.1383928571428571,0.1383928571428571,0.1383928571428571,0.0505952380952381,0.1383928571428571,0.2986111111111111,0.050595238095238,0.1383928571428571,0.1383928571428571,0.050595238095238,0.050595238095238,0.1383928571428571,0.2986111111111111,0.0505952380952381,0.1383928571428571,0.050595238095238,0.1383928571428571,0.2986111111111111,0.1383928571428571,0.1383928571428571
6125,0.050595238095238,0.0505952380952381,0.0505952380952381,0.050595238095238,0.050595238095238,0.0302579365079365,0.050595238095238,0.050595238095238,0.050595238095238,0.0505952380952381,0.050595238095238,0.0302579365079365,0.0505952380952381,0.1383928571428571,0.0302579365079365,0.0505952380952381,0.050595238095238,0.0302579365079365,0.0302579365079365,0.050595238095238,0.1383928571428571,0.0302579365079365,0.0505952380952381,0.0302579365079365,0.050595238095238,0.1383928571428571,0.0505952380952381,0.050595238095238
6126,0.0302579365079365,0.0302579365079365,0.0302579365079365,0.0302579365079365,0.0302579365079365,0.0327380952380952,0.0302579365079365,0.0302579365079365,0.0302579365079365,0.0302579365079365,0.0302579365079365,0.0327380952380952,0.0302579365079365,0.0505952380952381,0.0327380952380952,0.0302579365079365,0.0302579365079365,0.0327380952380952,0.0327380952380952,0.0302579365079365,0.0505952380952381,0.0327380952380952,0.0302579365079365,0.0327380952380952,0.0302579365079365,0.050595238095238,0.0302579365079365,0.0302579365079365
6127,0.0327380952380952,0.0327380952380952,0.0327380952380952,0.0327380952380952,0.0327380952380952,0.0570436507936507,0.0327380952380952,0.0327380952380952,0.0327380952380952,0.0327380952380952,0.0327380952380952,0.0570436507936507,0.0327380952380952,0.0302579365079365,0.0570436507936507,0.0327380952380952,0.0327380952380952,0.0570436507936507,0.0570436507936507,0.0327380952380952,0.0302579365079365,0.0570436507936508,0.0327380952380952,0.0570436507936507,0.0327380952380952,0.0302579365079365,0.0327380952380952,0.0327380952380952
6128,0.0570436507936507,0.0570436507936507,0.0570436507936508,0.0570436507936508,0.0570436507936507,0.0669642857142857,0.0570436507936507,0.0570436507936507,0.0570436507936507,0.0570436507936508,0.0570436507936507,0.0669642857142857,0.0570436507936507,0.0327380952380952,0.0669642857142857,0.0570436507936507,0.0570436507936507,0.0669642857142857,0.0669642857142857,0.0570436507936507,0.0327380952380952,0.0669642857142857,0.0570436507936507,0.0669642857142857,0.0570436507936508,0.0327380952380952,0.0570436507936508,0.0570436507936507
6129,0.0669642857142857,0.0669642857142857,0.0669642857142857,0.0669642857142857,0.0669642857142857,0.0957341269841269,0.0669642857142857,0.0669642857142857,0.0669642857142857,0.0669642857142857,0.0669642857142857,0.0957341269841269,0.0669642857142857,0.0570436507936508,0.0957341269841269,0.0669642857142857,0.0669642857142857,0.0957341269841269,0.0957341269841269,0.0669642857142857,0.0570436507936507,0.0957341269841269,0.0669642857142857,0.0957341269841269,0.0669642857142857,0.0570436507936507,0.0669642857142857,0.0669642857142857
6130,0.0957341269841269,0.0957341269841269,0.0957341269841269,0.0957341269841269,0.0957341269841269,0.0907738095238095,0.0957341269841269,0.0957341269841269,0.0957341269841269,0.0957341269841269,0.0957341269841269,0.0907738095238095,0.0957341269841269,0.0669642857142857,0.0907738095238095,0.0957341269841269,0.0957341269841269,0.0907738095238095,0.0907738095238095,0.0957341269841269,0.0669642857142857,0.0907738095238095,0.0957341269841269,0.0907738095238095,0.0957341269841269,0.0669642857142857,0.0957341269841269,0.0957341269841269
6131,0.0907738095238095,0.0907738095238095,0.0907738095238095,0.0907738095238095,0.0907738095238095,0.2356150793650793,0.0907738095238095,0.0907738095238095,0.0907738095238095,0.0907738095238095,0.0907738095238095,0.2356150793650794,0.0907738095238095,0.0957341269841269,0.2356150793650793,0.0907738095238095,0.0907738095238095,0.2356150793650793,0.2356150793650793,0.0907738095238095,0.0957341269841269,0.2356150793650794,0.0907738095238095,0.2356150793650793,0.0907738095238095,0.0957341269841269,0.0907738095238095,0.0907738095238095
6132,0.2356150793650793,0.2356150793650793,0.2356150793650794,0.2356150793650793,0.2356150793650793,0.3700396825396825,0.2356150793650793,0.2356150793650793,0.2356150793650793,0.2356150793650794,0.2356150793650793,0.3700396825396825,0.2356150793650794,0.0907738095238095,0.3700396825396825,0.2356150793650793,0.2356150793650793,0.3700396825396825,0.3700396825396825,0.2356150793650793,0.0907738095238095,0.3700396825396825,0.2356150793650794,0.3700396825396825,0.2356150793650794,0.0907738095238095,0.2356150793650794,0.2356150793650793
6133,0.3700396825396825,0.3700396825396825,0.3700396825396825,0.3700396825396825,0.3700396825396825,0.498015873015873,0.3700396825396825,0.3700396825396825,0.3700396825396825,0.3700396825396825,0.3700396825396825,0.498015873015873,0.3700396825396825,0.2356150793650794,0.4980158730158729,0.3700396825396825,0.3700396825396825,0.498015873015873,0.498015873015873,0.3700396825396825,0.2356150793650793,0.4980158730158731,0.3700396825396825,0.4980158730158729,0.3700396825396825,0.2356150793650794,0.3700396825396825,0.3700396825396825
6134,0.498015873015873,0.498015873015873,0.498015873015873,0.4980158730158731,0.498015873015873,0.6140873015873015,0.498015873015873,0.4980158730158729,0.4980158730158729,0.498015873015873,0.498015873015873,0.6140873015873016,0.498015873015873,0.3700396825396825,0.6140873015873015,0.4980158730158729,0.4980158730158729,0.6140873015873015,0.6140873015873015,0.498015873015873,0.3700396825396825,0.6140873015873015,0.498015873015873,0.6140873015873015,0.498015873015873,0.3700396825396825,0.4980158730158731,0.4980158730158729
6135,0.6140873015873015,0.6140873015873015,0.6140873015873016,0.6140873015873016,0.6140873015873015,0.7291666666666666,0.6140873015873015,0.6140873015873015,0.6140873015873015,0.6140873015873015,0.6140873015873015,0.7291666666666667,0.6140873015873016,0.4980158730158729,0.7291666666666665,0.6140873015873015,0.6140873015873015,0.7291666666666666,0.7291666666666666,0.6140873015873015,0.4980158730158729,0.7291666666666667,0.6140873015873015,0.7291666666666666,0.6140873015873015,0.4980158730158729,0.6140873015873015,0.6140873015873015
6136,0.7291666666666666,0.7291666666666666,0.7291666666666666,0.7291666666666667,0.7291666666666666,0.8497023809523809,0.7291666666666666,0.7291666666666666,0.7291666666666666,0.7291666666666667,0.7291666666666666,0.849702380952381,0.7291666666666667,0.6140873015873016,0.8497023809523809,0.7291666666666666,0.7291666666666666,0.8497023809523809,0.8497023809523809,0.7291666666666666,0.6140873015873015,0.849702380952381,0.7291666666666666,0.849702380952381,0.7291666666666666,0.6140873015873015,0.7291666666666667,0.7291666666666666
6137,0.849702380952381,0.849702380952381,0.849702380952381,0.849702380952381,0.849702380952381,0.9776785714285714,0.8497023809523809,0.8497023809523809,0.8497023809523809,0.8497023809523809,0.8497023809523809,0.9776785714285714,0.8497023809523809,0.7291666666666667,0.9776785714285712,0.8497023809523809,0.849702380952381,0.9776785714285714,0.9776785714285714,0.8497023809523809,0.7291666666666666,0.9776785714285714,0.849702380952381,0.9776785714285714,0.8497023809523809,0.7291666666666666,0.8497023809523809,0.8497023809523809
6138,0.9776785714285716,0.9776785714285714,0.9776785714285714,0.9776785714285714,0.9776785714285714,1.0,0.9776785714285714,0.9776785714285712,0.9776785714285714,0.9776785714285714,0.9776785714285714,1.0,0.9776785714285716,0.849702380952381,1.0,0.9776785714285714,0.9776785714285714,1.0,1.0,0.9776785714285712,0.8497023809523809,1.0,0.9776785714285716,1.0,0.9776785714285714,0.8497023809523809,0.9776785714285714,0.9776785714285714
6139,1.0,1.0,1.0,1.0,1.0,0.992063492063492,1.0,1.0,1.0,1.0,1.0,0.992063492063492,1.0,0.9776785714285714,0.992063492063492,1.0,1.0,0.992063492063492,0.992063492063492,1.0,0.9776785714285714,0.992063492063492,1.0,0.992063492063492,1.0,0.9776785714285714,1.0,1.0
6140,0.992063492063492,0.992063492063492,0.992063492063492,0.992063492063492,0.992063492063492,0.986111111111111,0.992063492063492,0.992063492063492,0.992063492063492,0.992063492063492,0.992063492063492,0.986111111111111,0.992063492063492,1.0,0.9861111111111108,0.992063492063492,0.992063492063492,0.986111111111111,0.986111111111111,0.992063492063492,1.0,0.986111111111111,0.992063492063492,0.986111111111111,0.992063492063492,1.0,0.992063492063492,0.992063492063492
6141,0.986111111111111,0.986111111111111,0.986111111111111,0.986111111111111,0.9861111111111112,0.9553571428571428,0.9861111111111112,0.9861111111111108,0.986111111111111,0.9861111111111112,0.986111111111111,0.9553571428571428,0.9861111111111112,0.9920634920634922,0.9553571428571428,0.9861111111111112,0.986111111111111,0.9553571428571428,0.9553571428571428,0.986111111111111,0.992063492063492,0.9553571428571428,0.9861111111111112,0.9553571428571428,0.9861111111111112,0.992063492063492,0.9861111111111112,0.986111111111111
6142,0.9553571428571428,0.9553571428571428,0.9553571428571428,0.9553571428571428,0.9553571428571428,0.949404761904762,0.9553571428571428,0.9553571428571428,0.9553571428571428,0.9553571428571428,0.9553571428571428,0.949404761904762,0.9553571428571428,0.9861111111111112,0.949404761904762,0.9553571428571428,0.9553571428571428,0.9494047619047618,0.9494047619047618,0.9553571428571428,0.9861111111111112,0.949404761904762,0.9553571428571428,0.949404761904762,0.9553571428571428,0.9861111111111112,0.9553571428571428,0.9553571428571428
6143,0.949404761904762,0.949404761904762,0.949404761904762,0.949404761904762,0.949404761904762,0.7986111111111109,0.9494047619047618,0.949404761904762,0.9494047619047618,0.949404761904762,0.949404761904762,0.798611111111111,0.949404761904762,0.9553571428571428,0.7986111111111109,0.949404761904762,0.949404761904762,0.7986111111111109,0.798611111111111,0.949404761904762,0.9553571428571428,0.798611111111111,0.949404761904762,0.798611111111111,0.949404761904762,0.9553571428571428,0.949404761904762,0.9494047619047618
6144,0.798611111111111,0.7986111111111112,0.798611111111111,0.798611111111111,0.798611111111111,0.6934523809523809,0.798611111111111,0.798611111111111,0.798611111111111,0.7986111111111112,0.798611111111111,0.6934523809523808,0.798611111111111,0.949404761904762,0.6934523809523809,0.798611111111111,0.798611111111111,0.6934523809523809,0.6934523809523809,0.7986111111111109,0.949404761904762,0.6934523809523809,0.798611111111111,0.6934523809523809,0.798611111111111,0.949404761904762,0.7986111111111112,0.7986111111111109
6145,0.6934523809523809,0.6934523809523809,0.6934523809523809,0.6934523809523809,0.6934523809523808,0.4861111111111111,0.6934523809523808,0.6934523809523809,0.6934523809523809,0.6934523809523808,0.6934523809523809,0.4861111111111111,0.6934523809523809,0.7986111111111112,0.4861111111111111,0.6934523809523809,0.6934523809523809,0.4861111111111111,0.486111111111111,0.6934523809523808,0.798611111111111,0.4861111111111111,0.6934523809523809,0.4861111111111111,0.6934523809523809,0.798611111111111,0.6934523809523809,0.6934523809523809
6146,0.4861111111111111,0.4861111111111111,0.4861111111111111,0.4861111111111111,0.4861111111111111,0.2986111111111111,0.4861111111111111,0.4861111111111111,0.4861111111111111,0.4861111111111111,0.4861111111111111,0.2986111111111111,0.4861111111111112,0.6934523809523809,0.2986111111111111,0.4861111111111111,0.4861111111111111,0.298611111111111,0.2986111111111111,0.486111111111111,0.6934523809523809,0.2986111111111111,0.4861111111111111,0.2986111111111111,0.4861111111111111,0.6934523809523809,0.4861111111111111,0.4861111111111111
6147,0.2986111111111111,0.2986111111111111,0.2986111111111111,0.2986111111111111,0.2986111111111111,0.1383928571428571,0.2986111111111111,0.2986111111111111,0.2986111111111111,0.2986111111111111,0.2986111111111111,0.1383928571428571,0.2986111111111111,0.4861111111111111,0.1383928571428571,0.2986111111111111,0.2986111111111111,0.1383928571428571,0.1383928571428571,0.2986111111111111,0.4861111111111111,0.1383928571428571,0.2986111111111111,0.1383928571428571,0.2986111111111111,0.4861111111111111,0.2986111111111111,0.2986111111111111
6148,0.1383928571428571,0.1383928571428571,0.1383928571428571,0.1383928571428571,0.1383928571428571,0.050595238095238,0.1383928571428571,0.1383928571428571,0.1383928571428571,0.1383928571428571,0.1383928571428571,0.0505952380952381,0.1383928571428571,0.2986111111111111,0.050595238095238,0.1383928571428571,0.1383928571428571,0.050595238095238,0.050595238095238,0.1383928571428571,0.2986111111111111,0.0505952380952381,0.1383928571428571,0.050595238095238,0.1383928571428571,0.2986111111111111,0.1383928571428571,0.1383928571428571
6149,0.050595238095238,0.0505952380952381,0.0505952380952381,0.050595238095238,0.050595238095238,0.0302579365079365,0.050595238095238,0.050595238095238,0.050595238095238,0.0505952380952381,0.050595238095238,0.0302579365079365,0.0505952380952381,0.1383928571428571,0.0302579365079365,0.0505952380952381,0.050595238095238,0.0302579365079365,0.0302579365079365,0.050595238095238,0.1383928571428571,0.0302579365079365,0.0505952380952381,0.0302579365079365,0.050595238095238,0.1383928571428571,0.0505952380952381,0.050595238095238
6150,0.0302579365079365,0.0302579365079365,0.0302579365079365,0.0302579365079365,0.0302579365079365,0.0327380952380952,0.0302579365079365,0.0302579365079365,0.0302579365079365,0.0302579365079365,0.0302579365079365,0.0327380952380952,0.0302579365079365,0.0505952380952381,0.0327380952380952,0.0302579365079365,0.0302579365079365,0.0327380952380952,0.0327380952380952,0.0302579365079365,0.0505952380952381,0.0327380952380952,0.0302579365079365,0.0327380952380952,0.0302579365079365,0.050595238095238,0.0302579365079365,0.0302579365079365
6151,0.0327380952380952,0.0327380952380952,0.0327380952380952,0.0327380952380952,0.0327380952380952,0.0570436507936507,0.0327380952380952,0.0327380952380952,0.0327380952380952,0.0327380952380952,0.0327380952380952,0.0570436507936507,0.0327380952380952,0.0302579365079365,0.0570436507936507,0.0327380952380952,0.0327380952380952,0.0570436507936507,0.0570436507936507,0.0327380952380952,0.0302579365079365,0.0570436507936508,0.0327380952380952,0.0570436507936507,0.0327380952380952,0.0302579365079365,0.0327380952380952,0.0327380952380952
6152,0.0570436507936507,0.0570436507936507,0.0570436507936508,0.0570436507936508,0.0570436507936507,0.0669642857142857,0.0570436507936507,0.0570436507936507,0.0570436507936507,0.0570436507936508,0.0570436507936507,0.0669642857142857,0.0570436507936507,0.0327380952380952,0.0669642857142857,0.0570436507936507,0.0570436507936507,0.0669642857142857,0.0669642857142857,0.0570436507936507,0.0327380952380952,0.0669642857142857,0.0570436507936507,0.0669642857142857,0.0570436507936508,0.0327380952380952,0.0570436507936508,0.0570436507936507
6153,0.0669642857142857,0.0669642857142857,0.0669642857142857,0.0669642857142857,0.0669642857142857,0.0957341269841269,0.0669642857142857,0.0669642857142857,0.0669642857142857,0.0669642857142857,0.0669642857142857,0.0957341269841269,0.0669642857142857,0.0570436507936508,0.0957341269841269,0.0669642857142857,0.0669642857142857,0.0957341269841269,0.0957341269841269,0.0669642857142857,0.0570436507936507,0.0957341269841269,0.0669642857142857,0.0957341269841269,0.0669642857142857,0.0570436507936507,0.0669642857142857,0.0669642857142857
6154,0.0957341269841269,0.0957341269841269,0.0957341269841269,0.0957341269841269,0.0957341269841269,0.0907738095238095,0.0957341269841269,0.0957341269841269,0.0957341269841269,0.0957341269841269,0.0957341269841269,0.0907738095238095,0.0957341269841269,0.0669642857142857,0.0907738095238095,0.0957341269841269,0.0957341269841269,0.0907738095238095,0.0907738095238095,0.0957341269841269,0.0669642857142857,0.0907738095238095,0.0957341269841269,0.0907738095238095,0.0957341269841269,0.0669642857142857,0.0957341269841269,0.0957341269841269
6155,0.0907738095238095,0.0907738095238095,0.0907738095238095,0.0907738095238095,0.0907738095238095,0.2356150793650793,0.0907738095238095,0.0907738095238095,0.0907738095238095,0.0907738095238095,0.0907738095238095,0.2356150793650794,0.0907738095238095,0.0957341269841269,0.2356150793650793,0.0907738095238095,0.0907738095238095,0.2356150793650793,0.2356150793650793,0.0907738095238095,0.0957341269841269,0.2356150793650794,0.0907738095238095,0.2356150793650793,0.0907738095238095,0.0957341269841269,0.0907738095238095,0.0907738095238095
6156,0.2356150793650793,0.2356150793650793,0.2356150793650794,0.2356150793650793,0.2356150793650793,0.3700396825396825,0.2356150793650793,0.2356150793650793,0.2356150793650793,0.2356150793650794,0.2356150793650793,0.3700396825396825,0.2356150793650794,0.0907738095238095,0.3700396825396825,0.2356150793650793,0.2356150793650793,0.3700396825396825,0.3700396825396825,0.2356150793650793,0.0907738095238095,0.3700396825396825,0.2356150793650794,0.3700396825396825,0.2356150793650794,0.0907738095238095,0.2356150793650794,0.2356150793650793
6157,0.3700396825396825,0.3700396825396825,0.3700396825396825,0.3700396825396825,0.3700396825396825,0.498015873015873,0.3700396825396825,0.3700396825396825,0.3700396825396825,0.3700396825396825,0.3700396825396825,0.498015873015873,0.3700396825396825,0.2356150793650794,0.4980158730158729,0.3700396825396825,0.3700396825396825,0.498015873015873,0.498015873015873,0.3700396825396825,0.2356150793650793,0.4980158730158731,0.3700396825396825,0.4980158730158729,0.3700396825396825,0.2356150793650794,0.3700396825396825,0.3700396825396825
6158,0.498015873015873,0.498015873015873,0.498015873015873,0.4980158730158731,0.498015873015873,0.6140873015873015,0.498015873015873,0.4980158730158729,0.4980158730158729,0.498015873015873,0.498015873015873,0.6140873015873016,0.498015873015873,0.3700396825396825,0.6140873015873015,0.4980158730158729,0.4980158730158729,0.6140873015873015,0.6140873015873015,0.498015873015873,0.3700396825396825,0.6140873015873015,0.498015873015873,0.6140873015873015,0.498015873015873,0.3700396825396825,0.4980158730158731,0.4980158730158729
6159,0.6140873015873015,0.6140873015873015,0.6140873015873016,0.6140873015873016,0.6140873015873015,0.7291666666666666,0.6140873015873015,0.6140873015873015,0.6140873015873015,0.6140873015873015,0.6140873015873015,0.7291666666666667,0.6140873015873016,0.4980158730158729,0.7291666666666665,0.6140873015873015,0.6140873015873015,0.7291666666666666,0.7291666666666666,0.6140873015873015,0.4980158730158729,0.7291666666666667,0.6140873015873015,0.7291666666666666,0.6140873015873015,0.4980158730158729,0.6140873015873015,0.6140873015873015
6160,0.7291666666666666,0.7291666666666666,0.7291666666666666,0.7291666666666667,0.7291666666666666,0.8497023809523809,0.7291666666666666,0.7291666666666666,0.7291666666666666,0.7291666666666667,0.7291666666666666,0.849702380952381,0.7291666666666667,0.6140873015873016,0.8497023809523809,0.7291666666666666,0.7291666666666666,0.8497023809523809,0.8497023809523809,0.7291666666666666,0.6140873015873015,0.849702380952381,0.7291666666666666,0.849702380952381,0.7291666666666666,0.6140873015873015,0.7291666666666667,0.7291666666666666
6161,0.849702380952381,0.849702380952381,0.849702380952381,0.849702380952381,0.849702380952381,0.9776785714285714,0.8497023809523809,0.8497023809523809,0.8497023809523809,0.8497023809523809,0.8497023809523809,0.9776785714285714,0.8497023809523809,0.7291666666666667,0.9776785714285712,0.8497023809523809,0.849702380952381,0.9776785714285714,0.9776785714285714,0.8497023809523809,0.7291666666666666,0.9776785714285714,0.849702380952381,0.9776785714285714,0.8497023809523809,0.7291666666666666,0.8497023809523809,0.8497023809523809
6162,0.9776785714285716,0.9776785714285714,0.9776785714285714,0.9776785714285714,0.9776785714285714,1.0,0.9776785714285714,0.9776785714285712,0.9776785714285714,0.9776785714285714,0.9776785714285714,1.0,0.9776785714285716,0.849702380952381,1.0,0.9776785714285714,0.9776785714285714,1.0,1.0,0.9776785714285712,0.8497023809523809,1.0,0.9776785714285716,1.0,0.9776785714285714,0.8497023809523809,0.9776785714285714,0.9776785714285714
6163,1.0,1.0,1.0,1.0,1.0,0.992063492063492,1.0,1.0,1.0,1.0,1.0,0.992063492063492,1.0,0.9776785714285714,0.992063492063492,1.0,1.0,0.992063492063492,0.992063492063492,1.0,0.9776785714285714,0.992063492063492,1.0,0.992063492063492,1.0,0.9776785714285714,1.0,1.0
6164,0.992063492063492,0.992063492063492,0.992063492063492,0.992063492063492,0.992063492063492,0.986111111111111,0.992063492063492,0.992063492063492,0.992063492063492,0.992063492063492,0.992063492063492,0.986111111111111,0.992063492063492,1.0,0.9861111111111108,0.992063492063492,0.992063492063492,0.986111111111111,0.986111111111111,0.992063492063492,1.0,0.986111111111111,0.992063492063492,0.986111111111111,0.992063492063492,1.0,0.992063492063492,0.992063492063492
