iteration,batch_directions,batch_sources,batch_points,batch_support_values,batch_size_applied,best_gap,ci_lower,ci_upper,mean_gap,max_gap,wall_time_seconds
10,"[[-0.01462268  0.32552424 -0.30316736 -0.20256229  0.53281357 -0.39350021
   0.35197627 -0.0681429  -0.3393504  -0.21858969  0.09614495  0.02476881
   0.14428186]
 [-0.22841746  0.44148833 -0.04074943 -0.1215024   0.21399922 -0.42593831
   0.22470102  0.3773123  -0.38254942 -0.26025236 -0.18546006  0.15771933
   0.20753256]
 [ 0.15026716 -0.22086247 -0.2149447   0.00429325  0.50066546 -0.41028264
  -0.01431391 -0.05346166 -0.30106259 -0.32060395  0.42279125  0.07693074
   0.28681485]
 [-0.11389653  0.61182274  0.21919278 -0.17476894  0.50940288 -0.41325679
   0.04519614  0.1220578   0.09847862  0.18360786  0.1891113  -0.06443633
  -0.05977107]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.09746425 0.16709719 0.2314432  0.16889215 0.29298797 0.40466539
  0.08783654 0.14392154 0.20214203 0.05225638 0.09485455 0.18102047
  1.00001515]
 [0.09677784 0.17049166 0.24291813 0.16047295 0.27171336 0.38334707
  0.09594472 0.16970045 0.24251529 0.05063831 0.0884043  0.26754682
  1.00005008]
 [0.08913948 0.15198501 0.21692281 0.17105838 0.29328912 0.40672782
  0.08561922 0.14746014 0.21451594 0.05594634 0.11065619 0.20238984
  1.00001174]
 [0.09617472 0.1676942  0.28023957 0.16303021 0.28038072 0.39713259
  0.09051727 0.16397836 0.24985775 0.05165202 0.0887362  0.12860285
  0.14657061]]",[0.0444408  0.13161287 0.17144564 0.16121691],4,0.11488013599741777,2.4548656141978765e-07,0.0012550263386699402,0.06003537572462995,0.1010382617256602,3264.8740184861235
11,"[[-0.10145951  0.25622525  0.24305548  0.31003116  0.45199052  0.23774148
   0.2451547   0.53406289 -0.19673611  0.25521014  0.03670037  0.23953793
   0.01249884]
 [-0.15861964 -0.24208437 -0.26738335  0.14803119  0.43478505  0.35010851
   0.09926024  0.2645109   0.31135991  0.31174796  0.01900649  0.36103277
   0.32643157]
 [-0.04419728 -0.32040787  0.12771493  0.01596803  0.4248032  -0.65211508
   0.08733184  0.32544633 -0.32564186 -0.06575421  0.1972532  -0.03881106
   0.09372271]
 [-0.11842979  0.24491865  0.41476191  0.03882153  0.29811876  0.2820412
  -0.06224473  0.20857429 -0.36229359  0.0078946   0.56714453  0.19368436
   0.21487089]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.09207119 0.1606299  0.32891815 0.17535307 0.30642726 0.47614063
  0.09058603 0.16147875 0.23288897 0.05110299 0.08789438 0.14506175
  1.00000934]
 [0.08682765 0.14913042 0.21198496 0.17004054 0.29691033 0.47630446
  0.09369907 0.17072349 0.25832559 0.05181073 0.08885261 0.24706684
  1.00003389]
 [0.09026022 0.15627876 0.35162118 0.16162284 0.26785478 0.36796712
  0.09511419 0.1695095  0.24263168 0.05298217 0.09323331 0.13526183
  1.00001044]
 [0.09444956 0.164351   0.41761269 0.16733098 0.29043568 0.42690511
  0.08777841 0.15669585 0.22879386 0.0518977  0.09027523 0.13050529
  1.00002101]]",[ 0.54397104  0.78283933 -0.04490295  0.6518515 ],4,0.10433512097637021,2.4548656141978765e-07,0.0012550263386699402,0.05861770016604139,0.09371254175597998,2808.9170116330497
12,"[[ 0.18943216 -0.34470023 -0.18178532  0.28740854 -0.39802372 -0.35203264
   0.16550787  0.31531092 -0.46939074 -0.03893231 -0.29552517  0.10613122
   0.00644877]
 [-0.31642592  0.01483927 -0.23899644 -0.08615613 -0.01822753 -0.31542723
   0.39265039 -0.29123207 -0.50024015  0.00154802  0.38225009 -0.31583398
  -0.01365265]
 [ 0.24064509  0.08534707  0.43638288  0.22672704 -0.30321669 -0.4298795
   0.00798392 -0.08661716  0.40536166  0.23099912  0.00667609  0.40857406
   0.15495687]
 [-0.32502723 -0.07880895 -0.1950665   0.31402163 -0.05693734 -0.5668247
   0.15011605  0.16800866 -0.38778385 -0.440448   -0.16978278  0.05299397
  -0.01366658]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.09327799 0.15901858 0.22596917 0.16016152 0.26298782 0.36842383
  0.09902321 0.17435435 0.24437485 0.05280946 0.0921672  0.20877483
  1.000001  ]
 [0.09147396 0.15870418 0.23808781 0.1635282  0.27886455 0.39948877
  0.08734489 0.14395176 0.20543024 0.05752822 0.10079499 0.14179171
  0.85543745]
 [0.09612605 0.1664629  0.39995842 0.16024125 0.27076411 0.38211445
  0.09243548 0.16872478 0.26525176 0.05260913 0.0909368  0.13797557
  1.00001369]
 [0.09071435 0.15780031 0.22518986 0.1634154  0.26766283 0.36755161
  0.0972367  0.17022873 0.24082356 0.05069877 0.09051109 0.1835475
  0.99999801]]",[-0.31059234 -0.35690891  0.31958047 -0.34993692],4,0.10037358243548566,2.4548656141978765e-07,0.0012550263386699402,0.057133102175376586,0.09261467481842212,4463.33951372304
13,"[[ 0.37920314 -0.27829977  0.17798828  0.0315099  -0.33207924  0.29427167
   0.21891344  0.48770443  0.25220274 -0.18043046 -0.21916952 -0.33906761
   0.06532131]
 [-0.11519358 -0.12871303 -0.36419836  0.30341272 -0.26738293  0.29094887
   0.41344128  0.40604689  0.29006001 -0.34116927  0.04127898  0.22620299
  -0.0103922 ]
 [-0.05426164 -0.46453814  0.41542387 -0.20289248 -0.228776   -0.3264701
   0.43268548  0.27036602  0.04939929 -0.16819487  0.02333128 -0.33716603
  -0.05767893]
 [ 0.00563755 -0.02959414  0.03273646 -0.09541208 -0.04140832 -0.59612186
  -0.06930109 -0.42591059  0.3314375  -0.17009449 -0.36668452 -0.37880873
  -0.17000688]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.09165544 0.15606911 0.22488395 0.16356974 0.28083345 0.55029517
  0.10146138 0.18826284 0.28470873 0.04694479 0.08029253 0.11419366
  1.00002729]
 [0.0869673  0.14958573 0.21086244 0.16463335 0.28207867 0.51823049
  0.10224992 0.1889878  0.31750804 0.04994643 0.08724069 0.12812376
  1.00000002]
 [0.09157998 0.15796837 0.40895115 0.16078727 0.2729507  0.38825987
  0.09709199 0.17545621 0.2574102  0.05035997 0.0861511  0.12238651
  1.00002651]
 [0.09435317 0.16290673 0.23654148 0.16445019 0.28273055 0.40397002
  0.09070852 0.16417669 0.27125582 0.05081671 0.08677069 0.12426319
  0.06543438]]",[ 0.2915481   0.23549937 -0.13352761 -0.34972275],4,0.1013271418291658,5.395411025929977e-05,0.0023346635863319577,0.0558708889092196,0.09468128896236272,3945.909429526888
14,"[[ 1.67365865e-01  4.96075634e-01  1.54046690e-01 -7.47543865e-02
  -4.28389549e-01  2.48505994e-01 -6.91102472e-02  2.92831286e-02
  -4.53122839e-01 -9.56049083e-02 -2.64206402e-01 -3.90055970e-01
  -9.62454212e-02]
 [-1.59372751e-01  2.22945434e-01 -3.05856709e-01 -2.76185197e-01
  -1.26531654e-01 -5.45899031e-01 -1.44782825e-01 -3.96302082e-01
   9.11505736e-02 -1.44101225e-01 -3.41429613e-01 -3.42107820e-01
  -1.87115294e-02]
 [-2.55069283e-01 -3.93527020e-02  3.83629895e-01 -1.17509875e-01
   3.93133607e-01  3.23228808e-01  2.71625069e-01 -2.10239260e-01
   3.69166205e-01 -3.30864820e-01 -1.87634887e-01 -2.84578348e-01
   1.82898976e-01]
 [-6.02676245e-03  6.80165234e-01  2.71466280e-01 -6.11406496e-02
  -4.22943298e-01  2.68860562e-01 -9.77609262e-02 -1.86115883e-01
  -2.09264035e-01 -1.26288850e-01  5.30790039e-04  3.17665284e-01
  -6.23829438e-02]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.09619183 0.16658641 0.24662489 0.16432107 0.28356501 0.44183205
  0.08919457 0.16023173 0.23538065 0.04999948 0.08528522 0.12180429
  0.09709974]
 [0.09704545 0.16766053 0.23348691 0.15704396 0.26160884 0.36680628
  0.09030074 0.16296911 0.31586442 0.04863531 0.08291083 0.11804647
  1.00001065]
 [0.09225278 0.16025431 0.39311828 0.16876753 0.29440674 0.42907625
  0.09129655 0.16440661 0.26594071 0.04763774 0.08173493 0.11701891
  1.000018  ]
 [0.09764915 0.17053073 0.27434137 0.16322305 0.28072891 0.42541401
  0.0873989  0.15644482 0.2304281  0.05164841 0.09035122 0.14876727
  0.2817002 ]]",[-0.07952917 -0.46949574  0.56248705  0.11286894],4,0.09591739949491708,5.395411025929977e-05,0.0023346635863319577,0.05452968674215319,0.09536686504632785,3937.1260328998324
15,"[[-5.38654577e-02 -1.55522968e-01 -2.75024270e-01  2.64127975e-01
  -4.24584766e-01  5.22651193e-02 -3.24636528e-02  5.67144995e-01
  -2.69805924e-01 -3.03721784e-04 -3.93700990e-01 -3.06075551e-01
  -1.78869045e-02]
 [-7.76009597e-03 -3.10199391e-01  1.31132681e-01 -9.97558197e-02
  -2.52847262e-01 -4.40853781e-01 -2.13802204e-01 -5.11611757e-01
   2.95571980e-01 -8.39172543e-02 -4.14604839e-01  2.05428047e-01
  -4.82140310e-02]
 [ 2.44832765e-02  5.05242651e-01  1.04635338e-01  3.09688380e-01
  -4.20559693e-01 -4.80897958e-01 -2.46993311e-02 -2.32398866e-01
   2.20617127e-01  4.16555726e-03 -3.38557638e-01  9.72744964e-02
  -4.18273142e-02]
 [-1.46923250e-01  2.67290588e-01 -3.10671592e-01 -1.40032376e-01
   2.35090576e-01  1.69896780e-01 -2.37253719e-01 -9.72138341e-02
  -4.97661950e-01  2.47571127e-01 -3.38508131e-01 -4.65917576e-01
  -1.85801724e-02]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.08827351 0.15150771 0.21308265 0.16534186 0.28128852 0.45344626
  0.10550229 0.19079273 0.26803138 0.04575534 0.07705477 0.10953739
  0.67111792]
 [0.09320399 0.16040331 0.24218169 0.1607776  0.27208484 0.3849926
  0.09000739 0.16365951 0.33822845 0.05214882 0.08981898 0.14419177
  0.59309433]
 [0.10119223 0.17544437 0.25089764 0.16004178 0.26786876 0.37730999
  0.09096998 0.16500332 0.30512086 0.05140058 0.08852041 0.13158279
  0.5330474 ]
 [0.09128497 0.15651761 0.22051456 0.17746666 0.31655026 0.52441452
  0.08443931 0.14481718 0.20931035 0.04837673 0.08063304 0.11383978
  1.00003353]]",[-0.18239638 -0.31687526 -0.1396971  -0.12663714],4,0.09299150377428292,5.395411025929977e-05,0.0023346635863319577,0.05212107858510563,0.09378488618620937,3589.2818986510392
16,"[[ 0.22244897  0.39671205 -0.35301199 -0.1558179   0.44289936  0.07042625
  -0.19464887  0.49913836  0.13880161  0.03069051  0.3611111   0.07369353
  -0.00725089]
 [ 0.283469   -0.20711686 -0.31901183 -0.35711837 -0.39699682  0.09703455
  -0.27540099  0.43822164 -0.26740148  0.17486664  0.26635324  0.1986462
   0.00731583]
 [-0.38503075  0.37335553  0.32406999  0.27322824  0.29468901  0.38204713
   0.3508768  -0.30876715  0.20943318  0.05467923  0.09280128 -0.14946044
  -0.06021679]
 [ 0.34588123  0.30131935 -0.49705667  0.21731669 -0.31070063  0.01377643
   0.33851727  0.01707535 -0.28873259  0.30149824  0.29396548 -0.07219011
   0.1333265 ]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.08959448 0.1519798  0.21208848 0.16703497 0.29245907 0.42462073
  0.09773384 0.18736558 0.3830103  0.05287659 0.09112862 0.13191182
  1.00004326]
 [0.09041448 0.15445922 0.21780138 0.15959368 0.27329429 0.41526576
  0.09282549 0.16850725 0.24370522 0.05664469 0.10071763 0.28538821
  1.00000511]
 [0.0927882  0.16225368 0.25477968 0.16941823 0.29485441 0.59043384
  0.08947718 0.16013953 0.24062879 0.05006739 0.08551341 0.12247928
  1.00005152]
 [0.09694571 0.16243594 0.21843237 0.16215361 0.27459973 0.43694385
  0.09187974 0.15564737 0.22048158 0.06207443 0.10860472 0.15125162
  1.0001265 ]]",[ 0.3034202  -0.11718726  0.4306652   0.07300968],4,0.10093158865423274,2.4548656141978765e-07,0.0012550263386699402,0.05080405969786938,0.08953095440864917,2996.39104946889
17,"[[ 0.33020594 -0.13868396 -0.18642442  0.16972767  0.61115951 -0.4382323
   0.19279784  0.02558475  0.06589246  0.05457111 -0.10255231 -0.42697227
   0.06810325]
 [ 0.36194233  0.46288571 -0.04541578 -0.22560156  0.56507663  0.07583313
   0.14577656 -0.123465   -0.32440464  0.04119299 -0.35398285  0.08132096
  -0.03697362]
 [ 0.39115824 -0.12944232  0.1135806   0.06727516  0.45396944 -0.11114836
   0.51825051  0.31724141  0.16293301 -0.02081103  0.4280587   0.09791241
   0.0731037 ]
 [ 0.43342826  0.41434223  0.15526435  0.35160707 -0.35246837 -0.22033059
  -0.10110083  0.24448719  0.00281059 -0.12254627  0.22694001 -0.41308411
   0.11307205]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.0892017  0.15186648 0.21519759 0.17876888 0.30502684 0.41435742
  0.10098366 0.18432107 0.31655959 0.04528044 0.07535817 0.10484832
  1.00000213]
 [0.10058381 0.17143339 0.23893276 0.17043157 0.301611   0.467868
  0.08554427 0.14825584 0.21632898 0.0491776  0.08403359 0.12520793
  0.47774043]
 [0.08939386 0.15273347 0.22528799 0.16519215 0.28453772 0.40139861
  0.10818924 0.1948088  0.38069255 0.05170443 0.09111265 0.13410807
  1.00000085]
 [0.10731203 0.18488169 0.34903341 0.16029126 0.26559355 0.37482505
  0.09338232 0.17059238 0.25297035 0.04865096 0.08307172 0.11723631
  1.00002651]]",[0.06657573 0.16115726 0.44051336 0.1679841 ],4,0.09560649048937189,5.395411025929977e-05,0.0023346635863319577,0.04927158230368806,0.08502491257052305,6722.26585923112
18,"[[ 0.20009306 -0.14864343 -0.33355196 -0.16636985 -0.3904836   0.37626825
  -0.07163027 -0.27867831  0.40536325  0.17794671  0.25711325  0.39986581
  -0.01000203]
 [ 0.18774197  0.03212309 -0.54755578  0.24752905 -0.5102025   0.20741383
  -0.106182   -0.31403658  0.251847   -0.14649196  0.26928719 -0.17873769
   0.00792831]
 [ 0.23875274 -0.25822864 -0.25098277  0.47083677 -0.38776045  0.18957778
  -0.29182973 -0.28673825  0.15209794 -0.37043801  0.12324762 -0.14135958
  -0.20596979]
 [-0.2172739  -0.22625433  0.42522954 -0.07604577 -0.20626863  0.31986928
  -0.03063659  0.42516311  0.55704292 -0.07072375 -0.14521835 -0.21265559
  -0.08260214]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.08988382 0.1542917  0.21696404 0.16387593 0.2824888  0.43281673
  0.09056934 0.16455326 0.35582007 0.05372594 0.09377434 0.19804554
  1.00000554]
 [0.08981704 0.15389626 0.21575161 0.16510619 0.28364953 0.43476599
  0.09021756 0.16483619 0.4192156  0.05197876 0.08968138 0.12736086
  1.00003671]
 [0.09093834 0.15666004 0.22341848 0.16731404 0.28879929 0.44200747
  0.09021081 0.16320657 0.24447874 0.05143466 0.08859046 0.12681623
  0.03235334]
 [0.09019597 0.15538196 0.23440588 0.16405202 0.28234444 0.4129066
  0.09559482 0.17743611 0.43226976 0.04987174 0.08504738 0.12128392
  1.00001177]]",[ 0.14271782 -0.06406952 -0.09289341  0.29531613],4,0.10443083788863891,5.395411025929977e-05,0.0023346635863319577,0.04832453137179621,0.08127108773373648,3347.900159335928
19,"[[ 0.10462485 -0.44070131  0.1245438  -0.08072068 -0.23936536 -0.31071316
  -0.25843426 -0.34900449 -0.46996542  0.26270753 -0.23631462 -0.27021014
   0.10787636]
 [ 0.31821006 -0.2883598   0.21241345 -0.24139982 -0.22879763  0.27950852
   0.25485113 -0.46400796  0.26901341  0.26291938  0.37337078  0.03571135
   0.13890982]
 [ 0.11900249 -0.24902514 -0.03208851 -0.43142247  0.51292703 -0.20331591
   0.23901067  0.53768201 -0.22631964 -0.13631958  0.03239221  0.12109313
  -0.02222405]
 [-0.1693405  -0.12970061  0.42848414  0.27021447 -0.25239341  0.32245313
   0.27647376 -0.35961276  0.06103581 -0.19588998  0.14551951  0.50753838
  -0.05983399]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.09463521 0.16273039 0.34472155 0.16122728 0.27371117 0.38811466
  0.08475748 0.14513255 0.21043116 0.0522217  0.08808219 0.12481401
  1.00004734]
 [0.09276798 0.15878785 0.22926025 0.16299637 0.2823183  0.58886389
  0.09014064 0.16176057 0.26070007 0.05354513 0.09233524 0.13105927
  0.99999891]
 [0.08872771 0.15159841 0.21814895 0.16450849 0.28766036 0.40547715
  0.10297078 0.18315215 0.25828302 0.05086364 0.08848604 0.18299203
  0.47712833]
 [0.09137995 0.15869042 0.26266696 0.16687651 0.28729308 0.42068208
  0.08953035 0.1606625  0.23718213 0.05183768 0.09084575 0.29249574
  1.00000387]]",[-0.32239719  0.30327042  0.0320652   0.25786092],4,0.08717517809646036,0.0012531266575342055,0.006173289325202822,0.0464525639670682,0.08549172832458224,3245.2264642359223
20,"[[ 0.2728605  -0.19082603  0.34723201  0.07342223 -0.35830784  0.12338893
  -0.06868358  0.68422069 -0.05069544  0.00216291 -0.122967    0.35433972
  -0.05860658]
 [ 0.31437393  0.2545457  -0.08974393  0.22855437 -0.18816785 -0.41930313
  -0.16027254 -0.52267535 -0.22057295 -0.05416416  0.41939577  0.19603102
  -0.00884539]
 [ 0.27376645 -0.25856324  0.06655728  0.23248525 -0.35804475  0.14016196
  -0.2038238  -0.39871428 -0.5809776   0.29051863 -0.01189604 -0.16720815
  -0.03637236]
 [ 0.14827606  0.29943356  0.09472597  0.18972579  0.03962614 -0.24244256
   0.19568397  0.13240948 -0.60503125  0.26215314 -0.35599175 -0.40701802
  -0.00555654]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.09466461 0.16350666 0.29073265 0.16218359 0.27700903 0.40085493
  0.09400587 0.17177338 0.25068963 0.05148456 0.08933337 0.15893025
  0.35774015]
 [0.10173913 0.17406091 0.24361766 0.16137336 0.27161574 0.3830599
  0.08501283 0.14822063 0.22135279 0.0566525  0.10341869 0.23423457
  1.0000021 ]
 [0.09615681 0.16518664 0.24084568 0.16866668 0.29161774 0.46459684
  0.08434222 0.14309236 0.2057698  0.05271304 0.09027617 0.12851756
  0.49689157]
 [0.10430111 0.18221815 0.32200688 0.1656514  0.28273442 0.40126067
  0.0867761  0.14644616 0.20697965 0.04792873 0.07982609 0.11291888
  1.00001294]]",[ 0.18053612 -0.18296187 -0.21955121 -0.11034765],4,0.08850829035620761,0.0009545559495169254,0.005471167122258511,0.045044266232068426,0.0810365663017013,3783.614469492808
21,"[[-0.0036639   0.27882686  0.07935142  0.40238847 -0.55759397  0.10629354
  -0.10227828  0.29915584  0.08474782  0.27606489  0.43875459 -0.22822255
   0.0622854 ]
 [ 0.2565131   0.66009262 -0.0166036   0.26629055 -0.23520605 -0.23640049
   0.31753093  0.41207124 -0.09303293  0.10652361  0.13832058 -0.06534074
  -0.045303  ]
 [ 0.33425988 -0.38631815  0.09097891 -0.19196016  0.51400659  0.17645816
  -0.06211527 -0.24633879 -0.37595563 -0.11775243  0.3129961   0.25894505
   0.11744797]
 [ 0.37127429  0.49771439  0.24420556 -0.27208832  0.10401968 -0.00398969
  -0.2522097  -0.1184116   0.41781435 -0.16061268  0.38174773  0.20395566
  -0.06786627]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.0995703  0.17152626 0.24284771 0.1587939  0.26191652 0.46786148
  0.09820462 0.18487132 0.2800268  0.05565888 0.09456489 0.12980543
  1.00000408]
 [0.10038777 0.17312063 0.24635683 0.16048449 0.27083342 0.38672155
  0.09712922 0.1748724  0.25408719 0.05167164 0.08901575 0.12863399
  0.27316052]
 [0.09037876 0.15432933 0.22243438 0.17271389 0.30655312 0.45922634
  0.08477789 0.14694082 0.21438308 0.0538383  0.0944893  0.24497604
  1.00006119]
 [0.09654202 0.16740512 0.24241166 0.16282651 0.28004705 0.40281158
  0.08936666 0.16298863 0.42586929 0.05178539 0.09013452 0.13276818
  1.00001884]]",[0.19282621 0.09984857 0.27834091 0.28297985],4,0.08320314836656251,0.0004226422228750862,0.003997683835657477,0.043702287596124434,0.07473717221258955,3135.5655830798205
22,"[[ 0.22977846 -0.04194434 -0.18070393  0.25311289  0.47460304 -0.00717923
   0.34853992 -0.28801182  0.15399797 -0.10510776  0.59791724 -0.16109139
  -0.02781284]
 [-0.13417005 -0.44895878  0.15381955  0.4178921   0.42165402  0.00665473
   0.32639858  0.1581063   0.02942509  0.29883664  0.41925289  0.07841594
  -0.0260556 ]
 [ 0.02252795 -0.22038553  0.04641206 -0.28992545  0.35005685 -0.3667098
   0.39636803 -0.32232769  0.09953965  0.45653189 -0.3551893  -0.04481634
   0.01399226]
 [-0.25710888 -0.41351197 -0.05374302 -0.26626964  0.2210572   0.10038517
   0.40310296  0.24090847 -0.52029569  0.25632707  0.16244627 -0.21546735
  -0.02040957]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.08818927 0.15049117 0.2142948  0.17983412 0.31400222 0.44249605
  0.08954498 0.15891397 0.29734559 0.05163598 0.08936124 0.1265018
  0.57178287]
 [0.08281841 0.14188796 0.2843922  0.1816932  0.31312164 0.43845892
  0.09412644 0.16844253 0.24666544 0.05541351 0.09746555 0.13951601
  0.96810689]
 [0.09097075 0.15663472 0.24449549 0.16081661 0.27487279 0.38579722
  0.09593432 0.16915452 0.40116268 0.05190733 0.08643387 0.12472768
  0.9999972 ]
 [0.08473145 0.14503638 0.20973305 0.17257183 0.3100412  0.49970285
  0.0925668  0.15734616 0.21989123 0.05302977 0.09010388 0.1263929
  0.80806382]]",[ 0.20954933  0.28755715 -0.0881694  -0.07496648],4,0.08341592339999587,0.000675460545317257,0.004748549255124749,0.0428700399363111,0.07609405916664497,4134.224170494825
23,"[[ 0.16495267 -0.2779876  -0.53885648 -0.26838794 -0.29857152 -0.35717895
   0.19186719 -0.48689808 -0.03261693 -0.08464774  0.18074602 -0.03982655
   0.00512111]
 [ 0.32825551 -0.27076851 -0.10077997  0.67353696 -0.30104767 -0.1419215
   0.02752745  0.41312423  0.15635828 -0.11217829 -0.14526344 -0.00860824
   0.12130889]
 [ 0.07016838  0.32728715  0.15095711  0.35388894  0.59600099 -0.06108465
  -0.23680165  0.18954457  0.15596225 -0.3435082   0.18307573 -0.3267852
   0.07972463]
 [ 0.325007    0.32982865 -0.2505941  -0.36893422 -0.18810798 -0.01007684
   0.64649344 -0.21203756  0.07492482  0.10980278  0.2474752   0.03582108
   0.08986825]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.08925219 0.15013769 0.21094854 0.15690104 0.26525239 0.37641148
  0.09092993 0.16016041 0.27305898 0.05746424 0.10372718 0.1490245
  1.00000161]
 [0.08934271 0.15256536 0.21755756 0.16304931 0.27293649 0.38807133
  0.10624148 0.19914274 0.38714234 0.04819089 0.08301353 0.12223918
  1.00000007]
 [0.09600731 0.16635047 0.30167213 0.18262321 0.31341973 0.43461569
  0.08803439 0.16287232 0.28017553 0.0453387  0.07715217 0.10904909
  1.00000679]
 [0.10241936 0.17279477 0.23583061 0.15179294 0.2592796  0.37846957
  0.103828   0.17914899 0.31037201 0.05623622 0.10057154 0.14435797
  1.00006067]]",[-0.45281005  0.18718907  0.42796076  0.10109495],4,0.08055796244570429,0.0009545559495169254,0.005471167122258511,0.04171532383978744,0.07083266395969376,4224.162670757854
24,"[[ 5.50695766e-01  4.72305800e-01  1.81574827e-01  1.74415214e-01
   3.49095247e-01  9.40817609e-02  2.84270251e-01 -2.61552961e-01
   1.63735466e-01  9.96011668e-02 -1.83270212e-01  2.00296485e-01
   1.41055226e-01]
 [ 5.96110374e-01 -1.07328880e-01  2.10593791e-01  1.21998095e-01
   5.06461299e-01 -3.59974181e-02 -2.90579580e-01  1.41355888e-01
   2.57811913e-01  2.33391109e-01 -2.02784646e-01  2.20285870e-01
  -3.31201443e-02]
 [-2.87665758e-01  1.31853759e-01 -3.45422903e-01  5.29478916e-01
  -2.98741564e-01 -8.90081833e-02 -2.14849568e-01 -2.32760103e-01
   2.04701386e-01 -2.61252557e-01  3.13329651e-01  3.03729255e-01
  -4.59241245e-02]
 [-2.79245869e-02  2.51344959e-01 -3.85353374e-01 -2.58657321e-01
  -4.15569238e-01 -5.19643661e-02  5.42455897e-01  2.32292330e-03
   5.55688874e-04  2.66483867e-01  4.23023335e-01  1.04929236e-02
  -3.01730064e-02]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.10398193 0.17751663 0.28085133 0.16861146 0.29228339 0.41766206
  0.08801887 0.15716312 0.24434459 0.04915601 0.08448404 0.23038052
  1.00000661]
 [0.09508646 0.16264108 0.25287122 0.1677029  0.29026854 0.41073499
  0.08896971 0.16438614 0.41204873 0.05096884 0.08732019 0.13481882
  0.99999739]
 [0.08953225 0.15456129 0.22027022 0.1657431  0.28288193 0.40509948
  0.08956185 0.16302651 0.25765937 0.05322955 0.09485216 0.30989624
  1.00003497]
 [0.09121197 0.15650828 0.21966161 0.1571081  0.26754929 0.38690919
  0.10191784 0.1807935  0.2683639  0.0573158  0.10086861 0.1430973
  0.46486559]]",[ 0.5633733   0.3395452  -0.05470324 -0.11851108],4,0.07750750438202669,0.0012531266575342055,0.006173289325202822,0.04121246138059395,0.07367613222374836,3502.036729685962
25,"[[ 0.02070769  0.48983578  0.00924661  0.00529917  0.67569203 -0.23237333
   0.25723801 -0.36491858  0.09146635 -0.10254609  0.03963628  0.16875416
  -0.02633793]
 [-0.31315629  0.2502882   0.09367075  0.05852708 -0.47592833  0.13861595
   0.35619246 -0.15499754 -0.16881829  0.15517324 -0.51983314 -0.31130837
   0.10369241]
 [-0.23689534 -0.22494214  0.17504866 -0.26327451 -0.12451652  0.17572322
   0.09817138  0.16200753 -0.62911463 -0.40760398 -0.30056448  0.24139007
  -0.02290578]
 [-0.30927349  0.34688747  0.21391019 -0.04109385 -0.44422057  0.10933884
   0.37192778  0.15508931 -0.42597709  0.1318351   0.39192586  0.11122468
   0.00943742]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[0.09831134 0.17026006 0.23887383 0.16978406 0.29358295 0.41031488
  0.08669284 0.15262733 0.24220204 0.05096249 0.08890725 0.27845497
  1.00000456]
 [0.09648358 0.17210214 0.27156012 0.16287612 0.27777455 0.52781457
  0.09225169 0.16166708 0.23423914 0.04659388 0.07804472 0.11052037
  1.00000217]
 [0.09063743 0.1568732  0.24441579 0.16700404 0.29072347 0.44245238
  0.0876226  0.15303395 0.22048445 0.0505579  0.08820206 0.27074755
  1.00003372]
 [0.095859   0.16986713 0.39444136 0.15969969 0.27112436 0.39646958
  0.09049062 0.15872914 0.22776324 0.05531039 0.09801436 0.1400468
  0.99999937]]",[ 0.199277   -0.00700255 -0.12637705  0.06197253],4,0.08074229611974146,0.004768802607230218,0.012649997439923887,0.0402408648824507,0.07251192528006116,3748.675409876043
