iteration,batch_directions,batch_sources,batch_points,batch_support_values,batch_size_applied,best_gap,ci_lower,ci_upper,mean_gap,max_gap
102,"[[ 0.0618272  -0.33281519 -0.28787696 -0.87800606  0.00967102 -0.03859107
   0.05695066  0.07308347 -0.14654792]
 [-0.22488955  0.12084501  0.19798822 -0.36259845  0.41730661  0.56057154
   0.50424776 -0.10197119  0.10533289]
 [ 0.08661974  0.39442836 -0.31286894 -0.77087977  0.15901584 -0.02111584
  -0.10767942  0.32326793  0.05433017]
 [ 0.31869118  0.3722893   0.37175537 -0.28433873 -0.63634674  0.13123905
   0.34376652 -0.02058705  0.00509234]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[1.00000000e+00 4.20350962e-01 4.29767375e-10 8.11707794e-02
  1.90612923e-01 1.29677478e-01 1.19991258e-02 1.21699134e-01
  5.70406364e-01]
 [6.00171461e-11 5.04503033e-01 3.36214190e-01 9.43868198e-02
  1.99266264e-01 6.75557103e-01 1.77234560e-01 4.24532128e-02
  1.00000000e+00]
 [6.82838737e-01 9.34340795e-01 7.97112703e-11 1.64023354e-02
  2.18282236e-01 2.09945444e-02 3.96190690e-08 3.57819565e-01
  1.00000000e+00]
 [1.00000000e+00 5.19138915e-01 4.23294611e-01 5.75157408e-02
  7.19735285e-02 2.96149119e-02 6.10383001e-01 4.53808937e-02
  1.00000000e+00]]",[-0.22651571  0.74553584  0.61930237  0.82504297],4,0.1636223801953078,0.7465564583157028,0.7836757524537554,0.08270263596544382,0.14802393556664117
103,"[[ 0.10927767  0.35202811  0.41286834 -0.44587423 -0.33819196  0.34403144
  -0.08634749  0.35175266 -0.36187464]
 [ 0.01247355  0.09830517  0.50004192 -0.44746813  0.48379396 -0.31603052
   0.03324    -0.27030818 -0.36305311]
 [-0.09930627 -0.79918225 -0.47906973 -0.00681605  0.22026431  0.07044379
  -0.03424601  0.14860553 -0.21250094]
 [-0.05974151 -0.35396215 -0.35299357 -0.65502855 -0.13122308  0.10942261
  -0.26435056 -0.43559323  0.16929087]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[9.99999999e-01 5.12863104e-01 7.40971014e-01 3.29339080e-03
  1.06018214e-01 3.15307952e-01 6.48830832e-08 4.61549987e-02
  9.99999330e-01]
 [1.98799898e-01 4.01336494e-01 9.54411849e-01 8.52813952e-02
  3.33100547e-01 6.67210769e-03 6.47282096e-03 6.39315860e-02
  9.99999998e-01]
 [4.54233049e-10 9.89372157e-02 7.60191350e-11 4.74719315e-01
  4.94354841e-02 1.69432629e-01 6.03586818e-08 1.12786940e-01
  4.73517788e-01]
 [1.08627545e-09 3.84249830e-01 7.23386961e-11 1.22476637e-01
  6.06255297e-02 6.35843589e-01 2.22461504e-08 7.06007413e-02
  1.00000000e+00]]",[ 0.32125702  0.25994268 -0.14334244 -0.01607773],4,0.17376098383055122,0.7501482726150932,0.7870738177127021,0.08271578773989599,0.1653477220191481
104,"[[-0.10318673  0.06550521  0.43825271 -0.28773388  0.52546736  0.40975055
  -0.00569011  0.36527491 -0.36432916]
 [ 0.16771566 -0.26462318  0.2554856   0.20959892 -0.34323932  0.36754976
   0.41377596  0.45761435 -0.39889088]
 [-0.09740875  0.16896281 -0.29644718 -0.10882993  0.40710666 -0.25267399
   0.36289161  0.51985055 -0.48033668]
 [-0.23399396  0.66823737 -0.14769634  0.35098589  0.08843644  0.31943294
   0.31717522 -0.28935886 -0.24395341]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[1.11860002e-09 4.73307070e-01 6.60965052e-01 8.39789621e-02
  5.41529628e-01 2.20024333e-01 1.85998814e-07 4.96988063e-02
  1.00000000e+00]
 [9.99999980e-01 1.71033466e-01 1.46803649e-01 3.17666718e-01
  1.69555574e-02 2.43708247e-01 1.94222471e-01 4.61743909e-01
  9.99999998e-01]
 [4.11324163e-10 6.07643584e-01 4.75264676e-10 2.16257552e-01
  2.42062119e-01 6.19754086e-03 5.35222035e-02 8.48880792e-01
  9.99999999e-01]
 [1.49231231e-10 9.99999998e-01 1.15657535e-10 1.88518127e-01
  1.87862822e-01 3.20766490e-01 1.91818441e-01 2.99069298e-02
  1.00000000e+00]]",[0.32504602 0.2030745  0.15649024 0.66171468],4,0.1695320548668418,0.7516881678468379,0.7885295851687723,0.08232679384907629,0.19401484375341493
105,"[[-0.10703461  0.67143815  0.18236728  0.01492488  0.05670706  0.39483483
   0.40537679  0.40419937 -0.13197013]
 [-0.08757263  0.45144356  0.02928668 -0.28961681 -0.56317955  0.03988737
  -0.18845478 -0.3939814  -0.4407895 ]
 [ 0.03527353  0.75199151 -0.09996754 -0.21970695  0.11563299  0.14899327
   0.30812736  0.39754249 -0.29401942]
 [-0.09845503 -0.20799933 -0.03194513  0.63152266 -0.37122241  0.38616067
  -0.03578781 -0.10732704 -0.49746912]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[3.69167397e-11 9.37377451e-01 7.36611661e-02 8.54954717e-02
  1.74453550e-01 9.97700822e-02 5.75968605e-01 4.91669441e-02
  1.00000000e+00]
 [4.73016268e-10 6.87408848e-01 7.92238336e-02 1.43918979e-01
  1.56335185e-01 8.21125730e-02 4.64965978e-08 5.69576702e-02
  1.53816048e-01]
 [1.46380453e-01 1.00000000e+00 5.41912265e-03 8.88214346e-02
  2.31580327e-01 2.18771276e-02 8.53137373e-02 3.99624507e-01
  1.00000000e+00]
 [1.87744842e-10 2.00017708e-01 4.85915134e-02 6.10711577e-01
  6.55493382e-02 1.96439830e-01 1.62973568e-08 4.86608499e-02
  3.81764309e-01]]",[0.81477325 0.09595485 0.65827211 0.19890776],4,0.169113794118108,0.7527149484104457,0.7894999130705403,0.08185076844914017,0.1666618981174954
106,"[[-0.00910464 -0.33076684 -0.25762969 -0.41228901 -0.36632256 -0.42592738
  -0.11636759 -0.57000849 -0.00988287]
 [ 0.19042157 -0.13039411  0.48265681 -0.02382298 -0.59659031  0.20598475
   0.28981955 -0.23408755 -0.41960672]
 [-0.11891337 -0.41249863 -0.38597648 -0.21071755 -0.11649319 -0.40327029
   0.24861743 -0.4676804  -0.40692947]
 [ 0.20086096 -0.13881165  0.6950989  -0.17432559 -0.26950043  0.31486591
   0.1967677  -0.45778286  0.08234449]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[1.00000000e+00 2.41275826e-01 1.75328800e-10 2.22138786e-01
  3.63424524e-02 9.42645306e-02 7.85107209e-08 8.53814607e-02
  1.00000000e+00]
 [1.00000000e+00 2.00624209e-01 8.72757398e-01 1.70586438e-01
  6.26844352e-02 1.89078403e-01 1.31058666e-02 4.49927144e-02
  8.68883383e-01]
 [1.57571506e-09 3.19164643e-01 4.29974075e-02 3.69984996e-01
  8.84572657e-02 4.13366175e-02 1.00322013e-01 6.92255041e-02
  1.30330603e-01]
 [9.99999997e-01 2.16390670e-01 9.83114138e-01 1.35424520e-01
  8.37588626e-02 2.28673256e-01 1.75685675e-04 4.45161446e-02
  1.00000000e+00]]",[-0.29251001  0.21166691 -0.31365677  0.9420057 ],4,0.1678977608766376,0.7753427992955876,0.8108084499763167,0.08064275595054471,0.15842835914266912
107,"[[-0.19442579 -0.34699988  0.0365647  -0.00548515  0.4113719  -0.23055875
   0.55768999 -0.23678571 -0.50095195]
 [-0.0770571  -0.28625137  0.17492682  0.40235959 -0.34862749 -0.19352522
   0.50924306  0.53609616 -0.11793641]
 [ 0.37373583  0.01557507  0.35572633  0.64299795 -0.30705452 -0.04231075
   0.06840484 -0.29226896 -0.3659485 ]
 [ 0.13368661  0.29476155 -0.05470788 -0.73787394  0.33094637 -0.06193298
  -0.01835412  0.30598427 -0.37479083]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[6.71362196e-10 3.46925862e-01 8.07450117e-02 3.01255586e-01
  1.70522320e-01 8.31147050e-03 6.45044808e-01 4.71693805e-02
  6.67185052e-01]
 [7.58195978e-11 2.63892211e-01 8.15796729e-02 4.50600407e-01
  5.09020410e-02 3.41473028e-02 4.01230723e-01 5.59963098e-01
  1.00000000e+00]
 [9.99999999e-01 1.65648886e-01 3.14109034e-01 6.14984910e-01
  7.68733155e-02 4.04026663e-02 2.12395273e-07 4.48883010e-02
  7.36887316e-01]
 [9.99999999e-01 7.72108671e-01 7.77913140e-02 5.24957134e-02
  2.63101114e-01 1.41282716e-02 3.09203628e-07 8.77167883e-02
  5.83373264e-01]]",[-0.03651309  0.48226176  0.5753907   0.2126779 ],4,0.1619436142683226,0.7727675981380594,0.8083908796292765,0.08108189714226235,0.15976805300091013
108,"[[ 0.02893315  0.30754421  0.36443326 -0.27365036 -0.28877868  0.19560089
   0.31790553 -0.55990671 -0.40083791]
 [ 0.06623454 -0.68055365  0.2113023  -0.19780512  0.41164674  0.32484355
   0.04531305  0.39491698 -0.12528021]
 [ 0.11846273  0.35804601  0.52794769 -0.37364248  0.15643519  0.26752574
   0.25345462  0.50861419 -0.1430473 ]
 [-0.25447336 -0.2895876  -0.49653128 -0.70113623 -0.22103697 -0.20342843
  -0.0134405  -0.1492903  -0.02320121]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[2.63890383e-01 5.72365991e-01 3.85697687e-01 7.70005484e-02
  1.28311713e-01 1.18261676e-01 5.93767989e-02 4.48882996e-02
  3.19070126e-01]
 [8.78913308e-01 1.95224016e-01 4.84039894e-01 1.64475458e-01
  1.19607295e-01 2.46652954e-01 6.29147718e-08 4.65523428e-01
  1.00000000e+00]
 [9.27331919e-01 5.03451032e-01 6.52834838e-01 5.39413241e-02
  1.37493164e-01 1.46093756e-01 1.66791525e-02 3.49212326e-01
  1.00000000e+00]
 [2.14179093e-10 5.26830334e-01 1.07661072e-10 4.18400398e-02
  7.93144045e-02 1.39571688e-01 4.76359477e-02 1.13939269e-01
  9.99999999e-01]]",[ 0.15507881  0.18302113  0.71400785 -0.26867485],4,0.16654232965450858,0.768649386185021,0.8045206572693993,0.08061503766503368,0.15633561294276876
109,"[[ 0.09350049  0.53242823  0.4376053   0.54406758 -0.30317646  0.13536083
   0.32675065 -0.02725958  0.05022278]
 [ 0.2182714  -0.54122663  0.21760238 -0.27609746  0.28529515  0.48715365
   0.40683034 -0.21835316 -0.06284671]
 [-0.24154702  0.23168662  0.13503114 -0.63800293  0.4453119   0.23510288
  -0.00533818 -0.21832264 -0.40177839]
 [ 0.16224389  0.16436301  0.38427814  0.35335678  0.53157756 -0.25948905
   0.38842669  0.23677045 -0.34247074]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[3.38197381e-01 5.32048645e-01 7.26076530e-01 2.84088404e-01
  1.03446734e-01 3.91907956e-02 2.05487346e-01 4.48883000e-02
  1.00000000e+00]
 [1.00000000e+00 2.04940787e-01 4.32993769e-01 1.51053733e-01
  1.04078891e-01 6.61515258e-01 2.85899402e-02 4.21533620e-02
  1.00000000e+00]
 [1.04808211e-10 7.10942440e-01 3.03596463e-01 3.34248102e-02
  4.05630378e-01 1.11331118e-01 4.53512180e-08 6.04458129e-02
  5.92426093e-01]
 [1.00000000e+00 4.49778601e-01 3.18163510e-01 1.92130654e-01
  7.47121997e-01 4.32211902e-11 1.84714573e-02 6.02687537e-02
  1.00000000e+00]]",[0.87728212 0.4513999  0.13997131 0.50245202],4,0.16617829908474735,0.7737975558045727,0.8093580305590107,0.08021583560648082,0.1495890303187819
110,"[[-0.14752596 -0.81482146 -0.29840009  0.03213684  0.22598058 -0.17877941
   0.24347599 -0.28522411  0.02374956]
 [-0.21520529 -0.27915259 -0.10889978  0.69315885 -0.32163204  0.23414886
   0.41432926 -0.06591263 -0.22168917]
 [ 0.15221013  0.39582351 -0.05311316  0.14848917 -0.29910766  0.56468636
   0.58026705  0.22243718  0.02759624]
 [-0.00303858  0.17986553 -0.36659686 -0.11578292  0.44014074  0.3458258
   0.40034573  0.42281714 -0.40923077]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[7.11009506e-11 1.35673480e-01 3.52114152e-02 5.88010762e-01
  3.36706821e-01 4.02231256e-02 3.46258047e-01 6.43210788e-02
  1.00000000e+00]
 [6.69557304e-10 1.62529072e-01 3.88946135e-02 8.02496796e-01
  4.43748478e-02 1.10934412e-01 3.67388326e-01 4.69925772e-02
  1.00000000e+00]
 [9.99999998e-01 4.78283246e-01 2.56925891e-10 1.82617849e-01
  5.74041321e-02 2.14187301e-01 7.15888551e-01 4.43748702e-02
  1.00000000e+00]
 [1.16113409e-02 5.87270826e-01 1.58304064e-10 1.88130729e-01
  3.33572124e-01 1.43299259e-01 8.41563070e-02 6.14508917e-02
  3.36121729e-01]]",[0.05644735 0.44578768 0.92529469 0.20231018],4,0.16525262274042826,0.7758579627614761,0.811291840816977,0.08036649320339134,0.15854081858583857
111,"[[ 0.06330459  0.34918261  0.32581712 -0.12828041  0.53663746  0.16233436
  -0.18511417  0.43953471 -0.45788772]
 [ 0.04916116  0.60101931  0.37587103 -0.42942273 -0.43565818  0.14863896
  -0.08055646 -0.30310891 -0.0204966 ]
 [ 0.24863876  0.09244515 -0.28475498 -0.4584004  -0.72716229 -0.08101686
  -0.06440374 -0.30809114  0.06340048]
 [-0.15540867 -0.48737539 -0.263399   -0.6400483  -0.43310016 -0.23823012
  -0.05667684  0.08652814 -0.06514442]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[2.60565878e-01 6.53694873e-01 2.90388605e-01 8.14401861e-02
  3.86991806e-01 3.22785975e-02 5.27908609e-08 7.02721364e-02
  4.49199645e-01]
 [2.18971589e-01 9.90224627e-01 4.21607591e-01 2.93977306e-03
  1.14173313e-01 1.84899498e-01 8.01875654e-08 4.48883000e-02
  1.00000000e+00]
 [1.00000000e+00 8.26628345e-01 4.79937237e-12 3.42750363e-02
  4.04878339e-02 2.23740223e-01 5.74578584e-09 7.31105531e-02
  1.00000000e+00]
 [1.63942026e-10 2.12654114e-01 7.30989478e-02 2.32517983e-01
  1.96519505e-02 1.48938526e-01 1.31670899e-07 4.82947183e-01
  1.00000000e+00]]",[ 0.36703855  0.70675678  0.30265267 -0.33906813],4,0.16583445618185638,0.7696786980522677,0.8054884539697791,0.08034846142356299,0.1646239525359362
112,"[[-0.18483919  0.13226143  0.36431372 -0.6014502  -0.5274678  -0.17506404
   0.19578463  0.3265027   0.0083207 ]
 [-0.06244081 -0.3999173   0.35657035 -0.34545713 -0.45563607 -0.46236505
  -0.11952688 -0.39062047  0.03778316]
 [ 0.02550501 -0.40058438  0.42601693  0.19506756  0.03286512  0.5728166
  -0.0382852   0.50212495 -0.19116921]
 [ 0.02124565  0.76136553 -0.14671088  0.21993219 -0.39593    -0.2805866
   0.08789684 -0.14176144 -0.29438976]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[8.51896502e-11 4.84054057e-01 8.26144837e-01 4.41027752e-02
  1.03274852e-01 3.76044220e-02 1.21621042e-01 2.01048248e-01
  1.00000000e+00]
 [1.28422522e-01 1.56163447e-01 1.00000000e+00 2.25402987e-01
  8.54779338e-02 1.56901873e-02 6.75606625e-08 4.90368668e-02
  1.00000000e+00]
 [2.42208464e-01 1.40801643e-01 6.27193985e-01 3.01478206e-01
  4.77799940e-02 6.32918901e-01 4.61294191e-08 4.85690646e-02
  1.00000000e+00]
 [1.44252290e-01 1.00000000e+00 1.26345260e-10 1.93968991e-01
  1.29927575e-01 3.01238392e-10 1.13211665e-03 6.65761593e-02
  6.33775772e-01]]",[0.37518964 0.18065893 0.47311374 0.55973255],4,0.16942074636916765,0.7784344023682119,0.8137081727719404,0.07945652432258736,0.14643200235872578
113,"[[-0.01777728 -0.30349744 -0.14595121 -0.77163906 -0.16934838  0.17792724
   0.16850905 -0.40668722 -0.19161916]
 [ 0.11184911 -0.58010064 -0.07206063 -0.36350528 -0.24643997 -0.64844321
  -0.1447516  -0.1070507  -0.00447851]
 [ 0.09816147 -0.25178233  0.35834118  0.10123639 -0.14892944  0.59677206
   0.35995664 -0.12399255 -0.51483295]
 [ 0.08870318  0.05993694  0.40225576  0.29901467  0.44726941  0.21346188
   0.56703998  0.39918845  0.1040105 ]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[2.75382785e-01 3.89806265e-01 2.87034357e-01 5.49898697e-02
  4.43858464e-02 2.41459223e-01 3.92969682e-01 5.88097105e-02
  7.74105453e-01]
 [1.00000000e+00 7.61121324e-02 7.49640658e-01 2.46316283e-01
  5.91675411e-02 4.62401659e-02 3.22167818e-08 7.95510393e-02
  1.00000000e+00]
 [3.33970571e-01 2.21457893e-01 5.16889439e-01 2.16540927e-01
  5.43574244e-02 6.88323328e-01 1.26264218e-02 3.19586178e-02
  9.07193968e-01]
 [2.71155974e-01 3.17809163e-01 5.73055995e-01 1.90960619e-01
  1.70385642e-01 1.80053218e-02 6.49768105e-01 4.49849212e-02
  1.00000000e+00]]",[-0.27811225 -0.13342031  0.12037415  0.9011802 ],4,0.17574775312901306,0.7975336244129675,0.831555461961608,0.0788365879984519,0.14919793237276757
114,"[[ 0.01234169 -0.48184999  0.22135379 -0.1235119  -0.07248117 -0.39132163
   0.05933919  0.53524885 -0.50499206]
 [ 0.37755671  0.47892991  0.24450714  0.41412973 -0.45211488 -0.24407997
  -0.15219579 -0.16461496 -0.28730709]
 [-0.17257295  0.53853461  0.50018544  0.29839421  0.23602821 -0.23459151
  -0.1958014  -0.36322056 -0.24487675]
 [-0.16880097 -0.19660849  0.53141232 -0.32087454 -0.58288419 -0.28393395
  -0.03386266  0.11144884 -0.3369745 ]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[2.42208464e-01 2.40238915e-01 2.88156835e-01 3.18785631e-01
  8.85599371e-02 4.12023632e-02 8.46677468e-03 7.78918127e-02
  1.77611479e-01]
 [1.00000000e+00 8.38736616e-01 6.84262679e-02 2.73763307e-01
  9.59951149e-02 1.64599140e-09 7.05655563e-08 5.71045883e-02
  7.37677230e-01]
 [4.66660163e-11 6.90655527e-01 8.35575874e-01 1.24951010e-01
  1.80405590e-01 2.82028066e-03 1.23433389e-08 4.48882993e-02
  1.00000000e+00]
 [1.22834560e-10 2.33502003e-01 9.99999999e-01 1.98304793e-01
  1.07996041e-01 1.57757012e-02 8.60100149e-03 8.16779152e-02
  8.41233943e-01]]",[-0.15839984  0.644616    0.60790754  0.07978171],4,0.16364282653023143,0.7856540531493631,0.8204682826336246,0.07923904607411761,0.15021106908200355
115,"[[-0.18840341 -0.63981737 -0.22518373  0.32923845 -0.11819992  0.33970596
   0.29174659  0.27893953 -0.3220831 ]
 [ 0.02741352 -0.31000899  0.36225427  0.52485459  0.47631268 -0.18082498
  -0.04926494  0.43466666 -0.21332801]
 [-0.08526708 -0.31005605  0.37921196  0.32234094 -0.4178836  -0.21237053
   0.44978903  0.46616681  0.09767175]
 [-0.14390454 -0.07531936 -0.38821574  0.37884153 -0.34532745 -0.18285801
   0.58695142 -0.1358252  -0.40464498]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[3.00197145e-10 9.75474119e-02 3.50017876e-02 5.72591891e-01
  3.05210451e-02 4.04466400e-01 9.13445184e-02 6.95658553e-02
  7.39878351e-01]
 [1.70873509e-01 1.69103073e-01 4.61100025e-01 5.04137506e-01
  1.48460332e-01 4.48525951e-11 5.62864533e-09 5.41200602e-01
  1.00000000e+00]
 [1.75076634e-10 1.79520203e-01 6.54667428e-01 3.53642557e-01
  4.86704230e-02 2.28479710e-02 3.57052655e-01 2.25421839e-01
  1.00000000e+00]
 [1.01790545e-09 3.31791838e-01 1.49012136e-09 4.08206585e-01
  4.45414827e-02 2.63858055e-02 8.88085951e-01 5.21787051e-02
  1.00000000e+00]]",[0.05976877 0.47652249 0.64475336 0.21898015],4,0.1592626966043928,0.7980506755185655,0.8320369652595945,0.07908506062722333,0.15663865423919227
116,"[[ 0.03748053  0.0776794  -0.16367077  0.74466285 -0.36778963  0.3180943
   0.24453609 -0.00904168 -0.33899468]
 [-0.27636526  0.08903757 -0.1453701  -0.12683864 -0.64785011 -0.36099059
  -0.34911479 -0.16664201  0.42284677]
 [-0.00085602  0.28038151  0.6875442   0.34906153  0.32894137  0.08516971
  -0.18553191  0.02205091 -0.42007126]
 [ 0.10991385 -0.61165874 -0.39322706  0.06626114  0.3838817  -0.290784
   0.13231723 -0.29436189 -0.3445246 ]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[1.86060928e-01 1.59030589e-01 5.37876433e-10 8.77694744e-01
  5.08280733e-02 3.59617286e-01 7.77894614e-07 3.35688903e-02
  1.00000000e+00]
 [1.45757245e-10 9.99999999e-01 1.37739629e-03 1.68601490e-01
  5.01965437e-02 3.09569222e-02 4.78740112e-08 6.21823581e-02
  1.00000000e+00]
 [4.08709445e-09 2.83499017e-01 9.99999966e-01 2.78144808e-01
  1.27811217e-01 2.61821895e-02 1.59480226e-07 4.48883018e-02
  8.23408839e-01]
 [9.99999998e-01 2.08229578e-01 2.42301184e-02 4.33379745e-01
  1.40889506e-01 3.68991834e-02 9.39274800e-07 7.32256924e-02
  3.16505253e-01]]",[ 0.42931389  0.43624172  0.56349345 -0.08550666],4,0.15817315457967718,0.794432293395722,0.8286654666123248,0.07865302940255635,0.16629450298369008
117,"[[ 0.13978473  0.35399475 -0.32567313  0.15985211 -0.7122913   0.14386118
  -0.05127574 -0.38235687 -0.21598921]
 [-0.20426465 -0.25864858 -0.33925499 -0.62805503  0.35901961  0.34589566
  -0.1115278  -0.34502455  0.04255017]
 [ 0.12491581  0.20789144  0.35794228  0.4085621   0.31800152  0.46718354
   0.43791485 -0.10441325 -0.35224219]
 [ 0.15771693 -0.71724368 -0.08614903 -0.07712748 -0.11817598  0.10132092
   0.21381904 -0.59603295  0.14869843]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[1.00000000e+00 8.77052613e-01 3.59476940e-11 2.07904100e-01
  5.22226665e-02 1.52574539e-01 4.50195953e-08 4.47797217e-02
  8.48888433e-01]
 [1.09366313e-10 4.87089477e-01 8.77412579e-11 1.69387526e-01
  2.59489214e-01 8.47535775e-01 3.08211892e-08 4.51906047e-02
  1.00000000e+00]
 [9.99999994e-01 3.55369483e-01 3.94635342e-01 2.66784250e-01
  1.46355528e-01 5.18230493e-01 1.30273396e-01 1.64013265e-02
  1.00000000e+00]
 [9.99999999e-01 1.03579605e-01 4.60506151e-02 3.81939910e-01
  1.13888638e-02 2.57078137e-01 4.25866353e-01 5.99189752e-02
  1.00000000e+00]]",[0.26776988 0.18090926 0.44079268 0.27874442],4,0.15458291942955715,0.8213688823378453,0.8536537097521801,0.07797842705758694,0.1504547389583447
118,"[[-0.04157766  0.51343267  0.13733178  0.59221201 -0.03878252  0.26142141
  -0.00647335 -0.54006652  0.05936427]
 [-0.17808084  0.40253987 -0.00935341  0.64343502  0.38750098 -0.11145192
  -0.07391457  0.29715323 -0.36852518]
 [ 0.18798371  0.39373388 -0.30347675 -0.26512968 -0.5218493   0.00751468
  -0.12642394  0.50967259 -0.31481987]
 [-0.15716813  0.55282022  0.02617401  0.64377826 -0.08881773  0.38538805
  -0.1386215   0.10258057 -0.26153627]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[3.25229839e-10 7.86339834e-01 3.61105440e-02 4.98391322e-01
  1.53764768e-01 3.59185195e-01 4.14210296e-08 1.66231550e-02
  1.00000000e+00]
 [3.13880985e-10 4.74813325e-01 1.43650898e-02 4.91295259e-01
  2.67126759e-01 5.87743336e-10 6.76966420e-08 6.67027240e-02
  3.50930081e-01]
 [9.99999997e-01 6.31401800e-01 2.52398200e-10 1.45341792e-01
  1.42439457e-01 3.52997326e-02 9.30365590e-08 7.47266579e-01
  1.00000000e+00]
 [1.04650450e-10 7.29354006e-01 1.61011924e-03 4.45167847e-01
  1.51136928e-01 5.57575515e-01 1.90741675e-08 1.89779307e-02
  1.00000000e+00]]",[0.842167   0.50111974 0.39002831 0.63170297],4,0.1576050683595498,0.8151405761420097,0.8478993616004361,0.07806645036506324,0.1535093940728337
119,"[[ 0.19955369 -0.24893076  0.23028194 -0.52077307  0.38619853 -0.40964405
  -0.3230616   0.28213069 -0.27028386]
 [ 0.38901479  0.48168007  0.21326405 -0.03074458 -0.44730057  0.17168159
   0.34541504  0.43451852  0.18042936]
 [-0.24294364  0.05296258  0.64988717  0.33167578 -0.15108796  0.14386569
   0.4428212   0.40516604  0.04512386]
 [ 0.38050365  0.73240764  0.02665924 -0.06893223  0.35615669  0.39186123
  -0.11594078  0.04286301 -0.13285831]]","['bbo_main', 'random_fill', 'random_fill', 'random_fill']","[[1.00000000e+00 3.42585957e-01 6.13966756e-01 1.02494019e-01
  5.14312733e-01 1.08726582e-03 1.55100525e-09 9.42400865e-02
  1.00000000e+00]
 [1.00000000e+00 6.51895028e-01 9.22855864e-02 1.23732566e-01
  1.26772444e-01 2.21387211e-02 2.64423482e-01 5.16543290e-01
  1.00000000e+00]
 [9.64853456e-11 2.24033374e-01 9.54411869e-01 2.90249973e-01
  8.86944510e-02 4.38592993e-03 3.12528515e-01 5.49906956e-02
  1.00000000e+00]
 [1.00000000e+00 9.99999999e-01 1.95507516e-02 8.52459304e-02
  2.42513053e-01 2.85147511e-01 4.65375154e-08 4.11350873e-02
  1.00000000e+00]]",[0.15676843 1.16220498 0.92142309 1.17457207],4,0.15924650649764652,0.8166969336124021,0.8493386676666898,0.07745522953826578,0.14588995409627326
